Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2013-08-27,4.99,25,28.68,36,3
2013-09-04,7.97,963,47.93,36,8
2013-09-06,9.98,8,49.87,36,2
2013-09-08,9.98,28,51.32,36,2
2013-09-11,4.99,11,24.3,36,3
2013-09-15,5.18,298,24.82,36,4
2013-09-18,7.21,934,43.07,36,3
2013-09-23,9.98,22,48.9,36,5
2013-09-25,14.97,41,75.05,36,2
2013-09-27,9.98,17,48.9,36,2
2013-10-01,6.76,16,32.67,36,4
2013-10-02,8.63,921,52.8,36,1
2013-10-06,42.23,715,236.72,36,4
2013-10-10,9.98,46,51.17,36,4
2013-10-13,4.99,10,23.63,36,3
2013-10-14,9.98,33,48.4,36,1
2013-10-16,7.98,1002,46.2,36,2
2013-10-18,9.98,15,47.28,36,2
2013-10-20,14.97,48,76.65,36,2
2013-10-30,5.94,653,38.03,36,10
2013-11-02,18.67,1574,110.68,36,3
2013-11-12,4.99,11,26.58,36,10
2013-11-15,4.99,13,25.12,36,3
2013-11-22,4.99,11,25.6,36,7
2013-11-29,4.99,124,27.53,36,7
2013-12-03,4.99,25,26.12,36,4
2013-12-08,9.98,17,54.03,36,5
2013-12-13,9.98,23,51.75,36,5
2013-12-21,8.64,20,47.57,36,8
2014-01-11,4.99,9,26.02,37,21
2014-01-12,8.05,27,43.63,37,1
2014-01-14,5.02,16,26.55,37,2
2014-01-18,9.98,17,52.33,37,4
2014-01-19,9.98,43,52.62,37,1
2014-01-20,9.98,14,52.5,37,1
2014-01-22,9.98,26,51.88,37,2
2014-01-25,9.98,37,51.8,37,3
2014-01-28,9.98,23,53.32,37,3
2014-01-30,9.98,18,51.05,37,2
2014-02-01,9.98,23,51.98,37,2
2014-02-02,9.98,197,52.58,37,1
2014-02-05,9.98,37,55.18,37,3
2014-02-11,6.44,11,34.88,37,6
2014-02-13,3.22,12,17.22,37,2
2014-02-16,23.46,957,167.7,37,3
2014-02-18,4.8,383,27.1,37,2
2014-02-20,9.21,488,51.1,37,2
2014-02-23,8.9,794,62.1,37,3
2014-03-01,5.58,80,28.65,37,6
2014-03-02,6.45,334,36.42,37,1
2014-03-04,5.01,456,28.9,37,2
2014-03-06,4.99,435,27.1,37,2
2014-03-08,8.92,479,46.83,37,2
2014-03-09,9.16,512,48.77,37,1
2014-03-11,4.99,487,27.02,37,2
2014-03-12,5.5,99,29.23,37,1
2014-03-13,8.9,173,44.35,37,1
2014-03-16,15.13,697,72.38,37,3
2014-04-03,7.74,222,41.92,37,18
2014-04-06,6.44,126,32.17,37,3
2014-04-14,6.78,293,34.4,37,8
2014-04-18,8.05,342,40.07,37,4
2014-04-24,6.87,167,34.27,37,6
2014-04-25,6.86,202,33.85,37,1
2014-04-27,7.07,163,34.92,37,2
2014-05-01,6.44,124,31.68,37,4
2014-05-02,6.78,163,33.78,37,1
2014-05-03,11.84,186,60.32,37,1
2014-05-05,8.01,169,41.17,37,2
2014-05-07,6.9,885,43.13,37,2
2014-05-13,7.24,219,36.52,37,6
2014-05-17,8.66,225,42.75,37,4
2014-05-18,9.98,183,49.45,37,1
2014-05-21,9.5,1130,408.23,37,3
2014-05-28,7.82,234,37.65,37,7
2014-06-05,9.98,200,51.7,37,8
2014-06-06,6.76,149,33.42,37,1
2014-06-11,8.4,171,42.03,37,5
2014-06-14,7.52,171,38.15,37,3
2014-06-15,11.43,1198,87.5,37,1
2014-06-18,10.24,763,55.2,37,3
2014-06-19,7.07,194,36.08,37,1
2014-06-23,12.01,251,60.7,37,4
2014-06-25,11.94,222,60.15,37,2
2014-07-02,6.87,1000,39.17,37,7
2014-07-03,16.03,254,92.38,37,1
2014-07-05,9.98,35,44.22,37,2
2014-07-17,7.34,148,38.22,37,12
2014-07-18,6.44,173,31.93,37,1
2014-07-20,11.7,259,57.98,37,2
2014-07-22,10.56,173,51.33,37,2
2014-07-28,6.73,168,37.82,37,6
2014-07-29,7.08,168,37.22,37,1
2014-07-30,6.89,138,35.67,37,1
2014-08-02,6.52,137,35.58,37,3
2014-08-04,6.76,158,34.18,37,2
2014-08-06,4.2,85,20.67,37,2
2014-08-06,4.75,67,34.58,37,0
2014-08-06,3.23,139,16.45,37,0
2014-08-11,6.23,162,29.88,37,5
2014-08-12,7.26,168,35.78,37,1
2014-08-15,11.36,258,57.52,37,3
2014-08-18,7.1,149,36.18,37,3
2014-08-19,4.3,87,28.47,37,1
2014-08-19,7.08,161,37.48,37,0
2014-08-22,11.18,63,50.27,37,3
2014-08-23,9.3,446,45.28,37,1
2014-08-23,11.83,179,59.6,37,0
2014-08-26,6.47,169,31.07,37,3
2014-08-28,7.35,192,35.23,37,2
2014-08-30,9.8,848,62.1,37,2
2014-08-31,2.37,86,11.92,37,1
2014-09-03,8.56,1038,47.2,37,3
2014-09-05,6.92,163,36.27,37,2
2014-09-06,6.79,159,36.57,37,1
2014-09-08,11.27,237,54.5,37,2
2014-09-10,14.97,325,76.47,37,2
2014-09-17,7.37,1022,42.28,37,7
2014-09-18,7.24,232,35.83,37,1
2014-09-19,11.59,306,60.03,37,1
2014-09-22,7.5,195,37.6,37,3
2014-09-23,12.15,291,60.1,37,1
2014-09-25,10.62,251,52.18,37,2
2014-10-01,7.42,957,42.9,37,6
2014-10-07,6.9,175,33.63,37,6
2014-10-08,12.41,269,60.02,37,1
2014-10-09,7,173,33.13,37,1
2014-10-11,14.9,20,65.68,37,2
2014-10-13,6.89,191,36.77,37,2
2014-10-15,10.15,850,56.17,37,2
2014-10-18,9.83,1153,56,37,3
2014-10-19,7.07,164,34.98,37,1
2014-10-21,11.68,238,56.3,37,2
2014-10-22,7.69,211,37.15,37,1
2014-10-23,6.92,208,34.6,37,1
2014-10-26,20.94,996,97.07,37,3
2014-10-29,7.61,847,45.08,37,3
2014-11-02,18.93,1295,102.82,37,4
2014-11-15,7.52,210,39.17,37,13
2014-11-18,7.45,209,37.38,37,3
2014-11-20,7.4,206,35.2,37,2
2014-11-22,11.64,272,56.1,37,2
2014-11-24,11.6,255,55.98,37,2
2014-11-27,9.82,809,72.78,37,3
2014-12-02,11.62,296,60.03,37,5
2014-12-04,7.47,189,37.7,37,2
2014-12-07,11.64,274,56.95,37,3
2014-12-09,11.56,254,60.48,37,2
2014-12-13,7.53,193,36.75,37,4
2014-12-14,11.67,217,58.73,37,1
2014-12-16,11.67,291,61.95,37,2
2014-12-21,7.44,179,37.83,37,5
2014-12-30,7.53,199,37.65,37,9
2015-01-02,7.5,190,38.12,38,3
2015-01-03,7.5,202,37.18,38,1
2015-01-04,7.52,174,38.85,38,1
2015-01-06,12.01,225,60.28,38,2
2015-01-07,7.02,188,35.47,38,1
2015-01-11,7.48,179,37.75,38,4
2015-01-13,11.47,283,58.52,38,2
2015-01-14,7.39,186,35.42,38,1
2015-01-15,7.4,202,37.27,38,1
2015-01-18,12.89,1560,85.02,38,3
2015-01-19,7.08,188,34.1,38,1
2015-01-21,11.54,236,53.75,38,2
2015-01-24,2,39,12.7,38,3
2015-01-25,14.97,223,80.45,38,1
2015-01-27,11.97,223,69.02,38,2
2015-01-28,7.56,177,41.87,38,1
2015-01-30,9,633,49.97,38,2
2015-01-31,19.6,328,115.35,38,1
2015-02-04,11.78,226,70.2,38,4
2015-02-08,15.02,299,87.33,38,4
2015-02-11,9.99,154,47.9,38,3
2015-02-15,23.93,1775,139.87,38,4
2015-02-17,3.67,112,22.8,38,2
2015-02-20,9.58,420,57.73,38,3
2015-02-22,16.09,325,86.05,38,2
2015-02-23,8.06,180,44.17,38,1
2015-02-25,11.28,220,65.8,38,2
2015-02-28,9.37,686,61.07,38,3
2015-03-09,6.45,161,39.72,38,9
2015-03-11,16.11,279,84.88,38,2
2015-03-15,21.42,564,104,38,4
2015-03-18,3.23,3,19.05,38,3
2015-03-21,11.3,269,56.97,38,3
2015-03-24,11.43,220,60.28,38,3
2015-03-25,7.08,161,36.83,38,1
2015-03-26,6.9,157,36.17,38,1
2015-03-27,7.9,804,54.52,38,1
2015-03-28,19.33,341,102.17,38,1
2015-04-01,11.36,223,56,38,4
2015-04-02,7.32,171,37.07,38,1
2015-04-04,21.08,371,113.88,38,2
2015-04-07,11.28,210,55.15,38,3
2015-04-08,7.16,171,36.35,38,1
2015-04-09,7.35,171,36.95,38,1
2015-04-12,32.25,1250,179.87,38,3
2015-04-27,7.13,82,37.57,38,15
2015-05-03,8.06,79,41.1,38,6
2015-05-06,7.5,863,42.33,38,3
2015-05-12,8.06,177,38.8,38,6
2015-05-13,8.05,187,40.48,38,1
2015-05-14,7.07,164,35.38,38,1
2015-05-17,16.11,1191,95.28,38,3
2015-05-18,11.27,213,55.35,38,1
2015-05-20,8.71,886,48.67,38,2
2015-05-23,12.42,207,60.13,38,3
2015-05-25,18.43,246,89.18,38,2
2015-05-26,11.28,157,54.63,38,1
2015-06-01,8.05,171,38.53,38,6
2015-06-01,7.66,732,51.65,38,0
2015-06-03,7.26,896,41.45,38,2
2015-06-09,7.15,164,34.48,38,6
2015-06-11,7.24,161,35.17,38,2
2015-06-13,25.25,3970,168.12,38,2
2015-06-15,5.5,164,31.62,38,2
2015-06-17,10.75,587,52.07,38,2
2015-06-21,7.79,830,49.67,38,4
2015-06-23,7.24,171,34.2,38,2
2015-06-24,11.3,830,71.37,38,1
2015-07-01,7.13,725,39,38,7
2015-07-08,6.87,417,36.95,38,7
2015-07-09,7.24,164,35.93,38,1
2015-07-12,11.28,230,54.83,38,3
2015-07-13,11.28,223,54.62,38,1
2015-07-15,12.1,249,63.85,38,2
2015-07-19,19.94,1260,137.88,38,4
2015-07-21,5.65,177,31.52,38,2
2015-07-22,6.45,164,35.17,38,1
2015-07-24,10.48,207,52.83,38,2
2015-07-25,8.06,174,40.12,38,1
2015-07-26,8.3,171,40.88,38,1
2015-07-28,9.72,226,47.52,38,2
2015-07-29,6.94,164,33.6,38,1
2015-08-01,28.18,4213,374.9,38,3
2015-08-03,7.48,167,35.78,38,2
2015-08-06,11.7,226,58.52,38,3
2015-08-08,7.07,171,33.73,38,2
2015-08-09,11.47,210,55.37,38,1
2015-08-11,10.69,194,53.8,38,2
2015-08-15,7.13,171,33.73,38,4
2015-09-09,7.26,157,37.57,38,25
2015-09-11,6.44,154,36.02,38,2
2015-09-14,8.05,180,40.77,38,3
2015-09-16,8.13,810,45.68,38,2
2015-09-20,7.24,161,36.3,38,4
2015-09-21,7.34,180,34.75,38,1
2015-09-22,7.45,177,35.9,38,1
2015-09-24,10.01,1010,59.25,38,2
2015-09-28,11.28,233,54.67,38,4
2015-09-30,6.76,850,39.47,38,2
2015-10-01,11.28,194,54.73,38,1
2015-10-05,11.27,217,54.13,38,4
2015-10-06,10.19,906,62.05,38,1
2015-10-07,11.28,223,53.52,38,1
2015-10-09,7.26,167,33.42,38,2
2015-10-11,16.09,335,74.4,38,2
2015-10-12,9.98,617,55.52,38,1
2015-10-14,9.87,610,50.62,38,2
2015-10-16,7.07,161,32.97,38,2
2015-10-17,9.66,217,44.9,38,1
2015-10-18,9.66,220,44.68,38,1
2015-10-23,4.04,89,22.88,38,5
2015-10-26,7.39,161,32.47,38,3
2015-10-28,6.94,856,38.82,38,2
2015-11-02,7.31,161,31.23,38,5
2015-11-04,7.23,167,35.37,38,2
2015-11-05,7.31,161,36.15,38,1
2015-11-08,19.78,1348,98.42,38,3
2015-11-10,7.26,177,37.17,38,2
2015-11-13,7.07,171,32.55,38,3
2015-11-14,3.51,49,16.92,38,1
2015-11-21,11.3,233,52.65,38,7
2015-11-22,6.9,167,30.97,38,1
2015-11-29,7.32,810,34.25,38,7
2015-12-01,7.58,167,35.47,38,2
2015-12-04,7.34,180,34.68,38,3
2015-12-05,13.28,285,62,38,1
2015-12-09,11.28,236,52.18,38,4
2015-12-13,9.66,249,42.75,38,4
2015-12-16,11.27,236,48.65,38,3
2015-12-19,11.27,85,58.22,38,3
2015-12-22,11.54,213,54.15,38,3
2015-12-27,11.75,236,55.62,38,5
2015-12-29,7.26,174,35.13,38,2
2015-12-30,7.45,200,36.4,38,1
2016-01-06,11.6,220,55.73,39,7
2016-01-11,7.24,167,32.05,39,5
2016-01-13,7.1,161,31.77,39,2
2016-01-14,7.27,108,35.13,39,1
2016-01-19,7.13,177,32.02,39,5
2016-01-20,7.26,167,32.67,39,1
2016-01-21,7.32,161,34.52,39,1
2016-01-25,6.97,154,30.98,39,4
2016-01-27,11.28,223,52.2,39,2
2016-01-28,9.78,230,49.18,39,1
2016-02-01,7.26,171,33.08,39,4
2016-02-02,7.26,171,32.22,39,1
2016-02-03,9.99,236,45.43,39,1
2016-02-05,9.99,269,47.12,39,2
2016-02-07,13.15,922,74.88,39,2
2016-02-08,7.26,171,32.38,39,1
2016-02-10,8.74,1138,61.33,39,2
2016-02-14,25.57,1821,144.18,39,4
2016-02-22,7.35,171,34.63,39,8
2016-02-24,9.99,217,46.98,39,2
2016-02-26,7.26,161,34.63,39,2
2016-03-02,7.13,226,38.87,39,5
2016-03-03,7.24,161,32.65,39,1
2016-03-07,7.24,174,31.92,39,4
2016-03-08,9.98,243,46.52,39,1
2016-03-09,9.98,266,45.23,39,1
2016-03-13,21.4,715,97.65,39,4
2016-03-15,7.26,174,33,39,2
2016-03-16,6.45,161,29.42,39,1
2016-03-23,7.24,180,31.83,39,7
2016-03-24,7.34,174,33.08,39,1
2016-03-28,7.24,167,34.42,39,4
2016-03-29,9.98,220,47.33,39,1
2016-03-30,9.33,233,44.4,39,1
2016-04-05,9.66,246,46.62,39,6
2016-04-06,16.11,367,77.35,39,1
2016-04-10,32.44,1217,179.82,39,4
2016-04-13,6.92,171,32.9,39,3
2016-04-15,6.94,157,32.87,39,2
2016-04-18,6.47,141,31.22,39,3
2016-04-28,5.65,125,29.58,39,10
2016-05-03,7.79,167,39.78,39,5
2016-05-08,5.63,141,27.22,39,5
2016-05-11,5.63,128,28.42,39,3
2016-05-15,6.44,135,31.58,39,4
2016-05-16,6.44,164,30.98,39,1
2016-05-18,7,850,42.68,39,2
2016-05-23,5.94,164,27.23,39,5
2016-06-08,9.98,236,51.9,39,16
2016-06-12,8.74,230,41.77,39,4
2016-06-15,10.03,587,55.12,39,3
2016-06-17,6.98,154,32.85,39,2
2016-06-19,9.66,285,45.95,39,2
2016-06-20,13.76,955,82.73,39,1
2016-06-22,6.76,154,32.13,39,2
2016-06-27,6.45,7,29.4,39,5
2016-06-29,4.92,13,20.18,39,2
2016-07-09,20.41,1345,130.23,39,10
2016-07-11,6.44,171,30,39,2
2016-07-13,14.23,131,74.23,39,2
2016-07-16,42.16,1325,317.4,39,3
2016-07-20,6.94,157,31.98,39,4
2016-07-27,6.68,167,31.22,39,7
2016-07-28,6.44,131,34.88,39,1
2016-08-01,6.44,167,29.15,39,4
2016-08-03,8.66,249,39.6,39,2
2016-08-07,6.76,161,32.75,39,4
2016-08-09,9.98,669,47.13,39,2
2016-08-13,34.71,5269,583.12,39,4
2016-08-16,6.44,154,30.2,39,3
2016-08-23,6.61,157,30.13,39,7
2016-08-24,9.12,213,42.32,39,1
2016-08-26,9.14,95,42.78,39,2
2016-08-27,11.57,276,55.07,39,1
2016-08-27,6.69,62,28.55,39,0
2016-08-31,8.08,633,43.15,39,4
2016-09-06,8.48,144,39.3,39,6
2016-09-11,16.09,348,79.65,39,5
2016-09-14,9.5,791,52.12,39,3
2016-09-18,21.1,335,104.8,39,4
2016-09-19,6.61,171,31.07,39,1
2016-09-26,12.89,269,63.68,39,7
2016-09-28,7.93,827,48.17,39,2
2016-10-03,13.42,289,64.93,39,5
2016-10-05,9.08,207,43.73,39,2
2016-10-09,42.66,820,230.57,39,4
2016-10-18,6.47,118,32.33,39,9
2016-10-22,9.98,240,46.48,39,4
2016-10-26,6.5,528,39.05,39,4
2016-10-31,7.19,797,32.73,39,5
2016-11-04,5.86,56,30.1,39,4
2017-01-04,6.71,144,40.02,40,61
2017-01-06,7.27,154,35.57,40,2
2017-01-09,7.47,154,37.6,40,3
2017-01-10,7.27,125,36.68,40,1
2017-01-19,7.31,121,35.07,40,9
2017-01-22,9.66,164,47.03,40,3
2017-01-24,6.57,108,34.35,40,2
2017-01-25,6.74,128,35.15,40,1
2017-01-27,6.45,102,33.2,40,2
2017-01-29,8.85,174,44.9,40,2
2017-01-30,6.44,118,32.38,40,1
2017-02-01,8.45,528,45.73,40,2
2017-02-05,6.61,131,33.1,40,4
2017-02-06,9.98,171,46.92,40,1
2017-02-10,9.98,164,46.03,40,4
2017-02-14,10.36,577,61.98,40,4
2017-02-17,6.45,79,29.28,40,3
2017-02-19,23.5,1453,148.93,40,2
2017-03-10,6.82,105,34.28,40,19
2017-03-12,9.99,174,45.42,40,2
2017-03-16,9.98,180,47.02,40,4
2017-03-19,21.53,673,107.77,40,3
2017-03-25,6.9,128,32.17,40,6
2017-03-31,6.65,89,30.92,40,6
2017-04-21,5.78,75,29.25,40,21
2017-04-26,6.45,105,31.33,40,5
2017-04-28,6.61,85,30.98,40,2
2017-05-01,6.57,102,31,40,3
2017-05-03,7.05,692,43.3,40,2
2017-05-10,6.78,105,31.55,40,7
2017-05-15,9.98,187,47.75,40,5
2017-05-17,5.73,709,33.83,40,2
2017-05-22,6.95,112,38.43,40,5
2017-05-24,14.24,253,78.03,40,2
2017-05-31,9.5,535,51.85,40,7
2017-06-05,9.66,177,43.22,40,5
2017-06-09,7.07,151,32.23,40,4
2017-06-12,6.82,98,32.52,40,3
2017-06-14,7.56,778,45.2,40,2
2017-06-19,6.49,85,30.43,40,5
2017-06-24,20.94,1168,107.32,40,5
2017-06-28,6.18,499,33.75,40,4
2017-07-10,6.6,128,31.17,40,12
2017-07-12,6.81,118,31.13,40,2
2017-07-16,6.9,135,31.65,40,4
2017-07-18,9.06,148,42.08,40,2
2017-07-19,6.87,112,32.13,40,1
2017-07-24,6.02,128,28.82,40,5
2017-07-26,6.82,98,31.93,40,2
2017-07-31,12.87,249,67.57,40,5
2017-08-04,14.29,203,74.55,40,4
2017-08-04,17.94,761,104.37,40,0
2017-08-05,11.56,269,67.18,40,1
2017-08-17,6.98,115,35.63,40,12
2017-08-23,6.81,138,32.32,40,6
2017-08-25,9.83,568,48.03,40,2
2017-08-26,12.67,141,59.37,40,1
2017-08-26,9.62,587,50.12,40,0
2017-08-30,7.72,620,44.63,40,4
2017-09-09,6.79,105,33.68,40,10
2017-09-13,9.35,535,52.27,40,4
2017-09-15,7.03,98,33.7,40,2
2017-09-17,5.7,98,28.77,40,2
2017-09-20,6.44,121,31.47,40,3
2017-09-24,9.98,223,51.27,40,4
2017-09-27,6.82,807,43.87,40,3
2017-10-03,10.01,210,48.62,40,6
2017-10-05,9.98,180,48.78,40,2
2017-10-09,14.48,282,75.13,40,4
2017-10-11,7.56,794,49.18,40,2
2017-10-18,7.29,121,33.23,40,7
2017-10-23,6.92,118,33.97,40,5
2017-10-25,6.16,502,35.88,40,2
2017-10-30,6.84,115,32.45,40,5
2017-11-01,9.67,177,46.08,40,2
2017-11-05,19.33,1253,113.82,40,4
2017-11-12,6.45,125,32.65,40,7
2017-11-16,6.44,125,32.02,40,4
2017-11-18,6.44,144,31.53,40,2
2018-01-04,6.15,108,29.88,41,47
2018-01-06,6.44,135,31.8,41,2
2018-01-08,6.52,128,32.57,41,2
2018-01-09,4.86,43,24.87,41,1
2018-01-26,5.17,56,26.9,41,17
2018-01-29,3.64,26,18.13,41,3
2018-02-05,2.51,10,12.33,41,7
2018-03-06,5.12,138,31.75,41,29
2018-03-09,5.33,112,30.03,41,3
2018-03-12,3.86,108,20.45,41,3
2018-03-15,6.47,131,34.3,41,3
2018-03-18,6.44,135,32.25,41,3
2018-03-20,6.44,138,31.63,41,2
2018-03-22,6.44,118,31.9,41,2
2018-03-25,6.44,79,32.48,41,3
2018-03-27,6.47,121,32.88,41,2
2018-03-29,6.45,118,31.22,41,2
2018-03-31,6.44,135,31.62,41,2
2018-04-03,6.44,131,31.48,41,3
2018-04-06,6.78,105,33.3,41,3
2018-04-08,6.44,128,31.47,41,2
2018-04-10,6.44,112,31.35,41,2
2018-04-13,6.44,135,32.13,41,3
2018-04-15,7.24,115,35.68,41,2
2018-04-17,5.01,69,25.33,41,2
2018-04-19,6.45,121,31.53,41,2
2018-04-24,6.16,102,30.32,41,5
2018-04-28,6.44,131,32.8,41,4
2018-04-30,5.87,85,29.98,41,2
2018-05-02,7.74,633,46.02,41,2
2018-05-07,5.83,102,28.85,41,5
2018-05-09,6.44,118,29.98,41,2
2018-05-16,7.71,810,49.55,41,7
2018-05-24,5.97,85,29.25,41,8
2018-05-28,5.95,115,28.4,41,4
2018-05-30,7.48,774,48.75,41,2
2018-06-05,6.44,108,30.98,41,6
2018-06-06,5.83,82,27.32,41,1
2018-06-09,7.42,108,35.9,41,3
2018-06-11,6.44,115,30.38,41,2
2018-06-13,7.69,840,50.27,41,2
2018-06-26,6.16,121,29.62,41,13
2018-06-27,5.83,505,35.33,41,1
2018-07-04,6.44,125,33.62,41,7
2018-07-06,6.44,121,31.88,41,2
2018-07-09,10.01,217,49.27,41,3
2018-07-11,6.28,118,32.48,41,2
2018-07-13,6.89,105,33.85,41,2
2018-07-16,9.29,161,48.83,41,3
2018-07-18,9.98,203,52.4,41,2
2018-07-20,13.33,240,80.18,41,2
2018-07-22,6.44,148,35.57,41,2
2018-08-04,11.47,1033,86.07,41,13
2018-08-06,6.44,118,31.07,41,2
2018-08-07,9.66,167,56.07,41,1
2018-08-08,6.45,118,31.8,41,1
2018-08-10,6.44,138,31.12,41,2
2018-08-11,9.99,187,50.07,41,1
2018-08-16,6.44,121,30.35,41,5
2018-08-17,6.39,843,45.92,41,1
2018-08-19,16.13,1181,122.5,41,2
2018-08-24,9.04,177,45.75,41,5
2018-08-25,16.09,988,106.37,41,1
2018-08-27,16.11,292,84.68,41,2
2018-08-29,8.96,617,42.65,41,2
2018-09-03,15,807,93.42,41,5
2018-09-06,7.37,121,40.97,41,3
2018-09-08,46.4,1726,327.83,41,2
2018-09-10,6.15,115,30.83,41,2
2018-09-12,7.72,784,44.1,41,2
2018-09-17,9.98,194,47.12,41,5
2018-09-19,7.81,121,44.58,41,2
2018-09-21,9.98,197,46.58,41,2
2018-09-24,9.98,194,48.13,41,3
2018-09-26,8.8,817,53.17,41,2
2018-10-08,5.76,92,28.48,41,12
2018-10-10,6.71,600,39.2,41,2
2018-10-15,6.44,125,30.67,41,5
2018-10-16,6.44,144,34.2,41,1
2018-10-22,6.44,118,30.07,41,6
2018-10-24,6.39,512,34.5,41,2
2018-10-28,13.02,984,100.42,41,4
2018-10-31,6.44,135,31.73,41,3
2018-11-02,6.44,115,30.65,41,2
2018-11-04,18.51,1198,107.85,41,2
2018-11-09,6.44,144,31.08,41,5
2018-11-17,9.98,233,47.47,41,8
2018-11-19,9.66,200,46.92,41,2
2018-11-23,10.38,896,75.43,41,4
2018-11-27,6.44,138,31.22,41,4
2018-11-30,9.99,190,47.32,41,3
2018-12-02,14.63,292,76.85,41,2
2018-12-08,6.45,138,31.82,41,6
2018-12-09,21.28,358,97.02,41,1
2018-12-14,6.45,144,31.75,41,5
2018-12-15,6.44,138,31.45,41,1
2018-12-21,6.44,118,29.72,41,6
2018-12-27,6.45,131,29.78,41,6
2018-12-30,6.36,121,29.32,41,3
2018-12-31,8.58,118,43.75,41,1
2019-01-01,6.44,121,31.3,42,1
2019-01-04,6.44,125,29,42,3
2019-01-06,10.54,846,69.68,42,2
2019-01-11,9.66,200,44.55,42,5
2019-01-13,16.72,1112,107.48,42,2
2019-01-16,6.44,128,29.55,42,3
2019-01-19,23.14,2264,149.43,42,3
2019-01-21,6.45,135,31,42,2
2019-01-25,6.44,125,29.47,42,4
2019-01-27,6.44,125,30.55,42,2
2019-02-02,16.11,1007,91.95,42,6
2019-02-03,4.99,105,23.47,42,1
2019-02-10,10.04,846,73.33,42,7
2019-02-15,6.44,72,29.87,42,5
2019-02-17,23.51,1417,142.62,42,2
2019-02-21,5.04,95,23.17,42,4
2019-02-22,6.6,95,30.62,42,1
2019-02-24,5.66,33,27,42,2
2019-03-01,6.61,98,29.65,42,5
2019-03-08,6.78,82,32.03,42,7
2019-03-10,6.45,102,28.65,42,2
2019-03-15,6.44,92,28.62,42,5
2019-03-22,6.57,85,29.22,42,7
2019-03-23,8.93,784,54.93,42,1
2019-03-31,6.78,95,31.38,42,8
2019-04-02,6.44,118,31.67,42,2
2019-04-05,6.08,131,29.5,42,3
2019-04-06,17.7,1040,121.82,42,1
2019-04-12,6.58,121,31.05,42,6
2019-04-13,18.17,1109,118.05,42,1
2019-04-16,6.58,121,30.8,42,3
2019-04-19,6.44,135,31.07,42,3
2019-04-21,27.36,3268,203.27,42,2
2019-04-23,6.44,138,31.23,42,2
2019-04-24,6.31,115,30.87,42,1
2019-04-26,6.44,125,30.55,42,2
2019-04-28,30.45,2884,246.33,42,2
2019-05-01,20.31,1027,115.03,42,3
2019-05-03,6.45,128,30.87,42,2
2019-05-06,6.44,121,30.55,42,3
2019-05-08,6.92,594,38.2,42,2
2019-05-11,6.45,131,32.55,42,3
2019-05-16,6.44,102,31,42,5
2019-05-18,49.84,4606,354.43,42,2
