Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2017-04-07,5.13,33.19,32.42,31,2
2017-04-09,21.34,120.16,111.72,31,2
2017-04-12,28.99,449.28,176.02,31,3
2017-04-14,10.03,88.78,55.43,31,2
2017-04-15,17.72,124.24,103.98,31,1
2017-04-23,10.07,68.16,58.02,31,8
2017-04-26,11.3,68.24,63.75,31,3
2017-04-27,6.46,88.51,34.27,31,1
2017-04-28,3.47,0,20.52,31,1
2017-04-29,21.52,271.3,126.43,31,1
2017-05-05,5.02,33.18,28.03,31,6
2017-05-07,43.56,393.26,290.65,31,2
2017-05-12,3.31,0,17.87,31,5
2017-05-17,5,33.13,28.98,31,5
2017-05-19,5.31,35.53,30.78,31,2
2017-05-21,2.61,41.84,13.95,31,2
2017-05-24,10.08,68.19,59.48,31,3
2017-05-25,6.46,48.63,36.68,31,1
2017-05-27,9.72,225.57,57.1,31,2
2017-06-01,12.92,248.67,75.33,31,5
2017-06-03,5.11,110.51,30.05,31,2
2017-06-07,6.87,162.28,41.95,31,4
2017-06-09,10.09,221.89,58.02,31,2
2017-06-16,9.99,227.27,58.03,31,7
2017-06-17,8.24,174.88,47.58,31,1
2017-06-22,2.68,48.65,15.4,31,5
2017-06-23,9.7,224.47,65.87,31,1
2017-06-30,16.11,338.62,95.87,31,7
2017-07-12,5,124.05,29.62,31,12
2017-07-14,20.93,483.04,147.25,31,2
2017-07-19,2.52,51.05,14.65,31,5
2017-07-21,5.03,127.24,28.97,31,2
2017-07-22,43.14,497.14,273.35,31,1
2017-08-07,5.01,127.29,30.55,31,16
2017-08-26,3.25,58.5,19.8,31,19
2017-08-29,5.01,123.54,31.67,31,3
2017-09-01,3.47,77.6,20.58,31,3
2017-09-10,3.24,58.99,17.93,31,9
2017-09-16,4.84,121.07,28.42,31,6
2017-09-20,3.83,66.22,21.88,31,4
2017-09-23,6.46,121.44,37.23,31,3
2017-09-26,5.37,136.75,29.8,31,3
2017-09-29,4.91,96,28.17,31,3
2017-10-01,5.02,84.08,28.65,31,2
2017-10-03,6.48,151.46,37.35,31,2
2017-10-05,4.86,84.38,27.63,31,2
2017-10-13,5,85.55,28.07,31,8
2017-10-22,1.62,26.03,9.37,31,9
2017-11-10,3.77,79.34,23.57,31,19
2017-11-14,4.11,70.82,23.22,31,4
2017-11-16,3.28,43.99,18.22,31,2
2017-11-20,5.16,104.47,27.45,31,4
2017-11-23,8.06,207.73,44.55,31,3
2017-11-24,6.44,159.73,35.82,31,1
2017-11-26,5,97.1,28.87,31,2
2017-11-28,5.77,120.07,31.97,31,2
2017-12-01,6.83,185.67,37.25,31,3
2017-12-03,10.82,244.92,61.77,31,2
2017-12-06,8.29,189.75,47.42,31,3
2017-12-08,12.12,221,71.5,31,2
2017-12-14,5.73,113.51,30.9,31,6
2017-12-16,3.23,50.42,23.95,31,2
2017-12-17,5.32,78.34,33.5,31,1
2017-12-19,5.46,78.63,34.67,31,2
2017-12-21,5.07,99.71,33.73,31,2
2017-12-23,5.41,109.75,34.3,31,2
2017-12-24,6.13,470.6,56.73,31,1
2017-12-26,3.49,96.31,21.35,31,2
2017-12-28,5.77,93.37,36.23,31,2
2017-12-29,6.46,100.72,41.37,31,1
2018-01-03,6.45,131.52,42.25,32,5
2018-01-04,3.22,63.06,20.57,32,1
2018-01-05,5.42,78.63,33.25,32,1
2018-01-06,2.74,50.82,17.27,32,1
2018-01-07,11.58,726.5,83.92,32,1
2018-01-07,3.23,52.62,20.45,32,0
2018-01-09,2.63,52.46,17.37,32,2
2018-01-10,5.05,103.86,29.47,32,1
2018-01-10,9.13,201.26,56.78,32,0
2018-01-12,5.35,105.98,32.05,32,2
2018-01-13,9.99,221.56,61.12,32,1
2018-01-17,8.42,123.23,51.2,32,4
2018-01-18,5.3,126.83,31.52,32,1
2018-01-19,8.42,82.62,50,32,1
2018-01-20,24.75,1028.26,191.32,32,1
2018-01-21,1.66,10.69,9.93,32,1
2018-01-23,5.08,83.43,30.6,32,2
2018-01-24,7.03,67.72,42.48,32,1
2018-01-25,5.13,119.19,30.6,32,1
2018-01-26,5.43,78.51,31.98,32,1
2018-01-27,29.04,1159.73,195,32,1
2018-01-30,5.65,114.32,32.27,32,3
2018-01-31,3.4,59.13,20.17,32,1
2018-01-31,9.9,228.27,59.45,32,0
2018-02-02,7.32,96.23,41.43,32,2
2018-02-03,16.1,786.94,108.25,32,1
2018-02-04,2.86,53.62,16.78,32,1
2018-02-07,5.85,106.85,33.13,32,3
2018-02-08,6.45,137.93,38.53,32,1
2018-02-11,21.36,742.56,123.87,32,3
2018-02-13,5.06,99.62,27.75,32,2
2018-02-15,5.21,102.69,28.32,32,2
2018-02-16,6.45,137.45,37.85,32,1
2018-02-17,10,231.1,57.75,32,1
2018-02-18,25.76,1033.47,171.88,32,1
2018-02-22,5.49,130.94,47.42,32,4
2018-02-23,7.5,133.78,41.68,32,1
2018-02-27,8.5,175.63,47.85,32,4
2018-02-28,5.07,80.65,29.05,32,1
2018-03-06,5.4,86.55,31.3,32,6
2018-03-07,3.74,23.22,20.5,32,1
2018-03-09,8.07,194.55,46.87,32,2
2018-03-15,6.47,95.38,36.55,32,6
2018-03-16,8.59,177.66,49.1,32,1
2018-03-18,9.8,454.74,99.85,32,2
2018-03-20,8.24,194.4,46.9,32,2
2018-03-22,11.38,211.14,61.82,32,2
2018-03-23,11.49,266.73,65.73,32,1
2018-03-26,5.34,81.75,29.52,32,3
2018-03-28,4.87,80.65,28.82,32,2
2018-04-06,4.85,85.2,42.95,32,9
2018-04-07,9.68,233.86,56.57,32,1
2018-04-11,9.67,188.87,53.55,32,4
2018-04-16,9.67,225.89,54.05,32,5
2018-04-19,10.56,246.15,58.48,32,3
2018-04-26,1.79,22.12,18.83,32,7
2018-04-27,5.45,70.04,36.53,32,1
2018-04-29,16.1,662.64,115.55,32,2
2018-05-02,6.06,124.91,33.4,32,3
2018-05-08,5.09,86.47,30.73,32,6
2018-05-13,14.53,740.43,106.2,32,5
2018-05-19,5.88,86.91,34.38,32,6
2018-05-23,3.24,58.03,23,32,4
2018-06-10,11.53,255.15,68.42,32,18
2018-06-12,5.12,91.5,30.88,32,2
2018-06-14,4.83,121.25,36.27,32,2
2018-06-15,6.75,97.79,38.42,32,1
2018-06-25,3.25,58.44,31.95,32,10
2018-06-27,11.39,347.16,127.83,32,2
2018-06-29,7.52,153.19,44.88,32,2
2018-07-04,15.93,2104.02,144.5,32,5
2018-07-07,16.37,702.8,124.35,32,3
2018-07-07,3.27,182.58,31.82,32,0
2018-07-09,6.45,117.05,67.37,32,2
2018-07-10,8.11,211.12,48.8,32,1
2018-07-13,8.43,219.35,57.3,32,3
2018-07-15,9.77,1393.52,211.77,32,2
2018-07-23,6.47,123.21,43.08,32,8
2018-07-24,8.31,164.78,51.87,32,1
2018-07-31,4.95,89.13,46.17,32,7
2018-08-01,8.08,136.68,48.47,32,1
2018-08-02,5.25,84.87,41.8,32,1
2018-08-06,3.25,56.2,26.95,32,4
2018-08-08,4.13,86.32,43.28,32,2
2018-08-10,8.19,179.24,51.28,32,2
2018-08-12,11.5,1011.01,209.02,32,2
2018-08-14,4.93,70.15,44.83,32,2
2018-08-15,8.08,152.84,56.27,32,1
2018-08-17,4.85,81.26,50.7,32,2
2018-08-18,8.16,154.87,50.78,32,1
2018-08-20,3.35,52.56,34.55,32,2
2018-08-22,5.22,90.92,46.37,32,2
2018-08-24,8.05,142.75,52.18,32,2
2018-08-25,3.04,207.76,11.03,32,1
2018-08-25,14.12,931.7,136.35,32,0
2018-08-26,2.89,52.47,28.9,32,1
2018-08-27,5.22,81.27,32.42,32,1
2018-08-28,6.59,137.8,39.62,32,1
2018-08-30,4.84,85.53,28.95,32,2
2018-09-05,5.5,90.61,32.38,32,6
2018-09-06,6.46,137.68,39.65,32,1
2018-09-09,16.1,781.97,120,32,3
2018-09-12,5.35,93.77,34.65,32,3
2018-09-13,5.35,127.07,31.75,32,1
2018-09-14,5.17,80.18,39.37,32,1
2018-09-15,10.65,213.64,66.97,32,1
2018-09-16,2.87,52.39,19.75,32,1
2018-09-18,5.55,94.6,45.08,32,2
2018-09-19,6.5,97.78,36.82,32,1
2018-09-20,2.02,22.61,14.68,32,1
2018-09-21,4.02,0,37,32,1
2018-09-21,5.7,135.52,33.58,32,0
2018-09-26,7.5,143.51,43.35,32,5
2018-09-27,6.75,143.92,37.23,32,1
2018-09-28,5.17,85.48,29.32,32,1
2018-09-29,16.45,728.5,133.72,32,1
2018-09-30,4.93,97.27,32,32,1
2018-10-02,6.64,110.35,39.65,32,2
2018-10-03,7.3,225.8,42.35,32,1
2018-10-04,3.49,40.91,20.93,32,1
2018-10-05,6.55,120.86,38.13,32,1
2018-10-06,12.47,598.94,74.82,32,1
2018-10-08,5.52,102.56,32.02,32,2
2018-10-09,6.01,104.18,34.32,32,1
2018-10-11,9.72,197.89,55.02,32,2
2018-10-12,1.89,23.44,18.08,32,1
2018-10-13,20.26,664.8,128.83,32,1
2018-10-15,5.12,128.39,30.23,32,2
2018-10-17,8.88,188.72,50.6,32,2
2018-10-18,4.96,64.37,30.65,32,1
2018-10-22,3.55,65.25,21.2,32,4
2018-10-23,5.35,89.16,30.53,32,1
2018-10-25,9.8,158.88,54.92,32,2
2018-10-27,31.94,1466.94,196.13,32,2
2018-10-30,6.5,112.81,36.23,32,3
2018-11-01,7.53,129.49,44.2,32,2
2018-11-03,27.54,961.6,202.1,32,2
2018-11-05,5.71,137.33,33.57,32,2
2018-11-06,6.9,149.1,39.45,32,1
2018-11-07,5.09,88.4,28.63,32,1
2018-11-08,5.85,93.57,33.62,32,1
2018-11-10,27.55,946.32,188.78,32,2
2018-11-12,5.83,109.4,36.5,32,2
2018-11-15,9.08,237.27,51.63,32,3
2018-11-16,6.69,126.34,40.45,32,1
2018-11-17,17.73,1374.47,130.95,32,1
2018-11-18,6.75,123.2,43.08,32,1
2018-11-20,11.74,263.33,67.93,32,2
2018-11-21,8.07,152.91,46.6,32,1
2018-11-22,10.09,291.17,59.78,32,1
2018-11-24,21.21,1830.91,152.15,32,2
2018-11-25,8.43,175.72,51.13,32,1
2018-11-27,14.74,454.99,89.45,32,2
2018-11-28,13.3,434.01,78.5,32,1
2018-11-29,13.05,429.24,72.47,32,1
2018-12-01,19.76,611.57,123.37,32,2
2018-12-01,3.64,39.51,25.03,32,0
2018-12-02,12.13,214.51,68.52,32,1
2018-12-04,16.58,435.39,96.1,32,2
2018-12-05,16.2,484.82,94.62,32,1
2018-12-08,22.67,1347.59,166.77,32,3
2018-12-10,11.73,311.22,67.22,32,2
2018-12-11,11.84,204.29,71.97,32,1
2018-12-12,9.73,287.08,53.43,32,1
2018-12-12,5.76,178.68,31.32,32,0
2018-12-13,11.31,183.83,65.15,32,1
2018-12-15,24.28,2210.59,179.32,32,2
2018-12-16,6.75,228.3,37.58,32,1
2018-12-18,16.09,482.62,91.67,32,2
2018-12-19,26.64,708.13,161.45,32,1
2018-12-21,28.41,917.56,193.93,32,2
2018-12-22,9.88,280.96,55.95,32,1
2018-12-24,16.59,489.71,97.4,32,2
2018-12-27,13.04,235.51,76.13,32,3
2018-12-29,50.41,2897.53,342.22,32,2
2019-01-03,5.59,101.17,33.27,33,5
2019-01-04,12.37,178.73,73.17,33,1
2019-01-05,12.9,1135.94,92.25,33,1
2019-01-08,9.67,190.81,56.97,33,3
2019-01-10,6.51,121.36,36.83,33,2
2019-01-10,6.54,105.44,37.2,33,0
2019-01-11,4.92,103.81,27.13,33,1
2019-01-11,6.58,99.88,36.48,33,0
2019-01-12,8.12,160.63,45.82,33,1
2019-01-16,6.55,125.53,37.18,33,4
2019-01-17,16.11,442.92,88.85,33,1
2019-01-19,46.78,4793.88,406.1,33,2
2019-01-21,6.71,135.97,43.58,33,2
2019-01-22,7.03,106.4,38.42,33,1
2019-01-25,5.16,99.3,31.3,33,3
2019-01-25,8.16,110.59,43.62,33,0
2019-01-26,10.98,208.62,64.9,33,1
2019-01-27,17.9,1881.86,135.43,33,1
2019-01-27,6.03,605.51,65.77,33,0
2019-01-30,11.29,227.26,63.5,33,3
2019-01-30,8.08,92.18,43.08,33,0
2019-02-01,9.92,223.51,55.73,33,2
2019-02-02,8.39,167.04,48.35,33,1
2019-02-03,21.92,697.37,148.38,33,1
2019-02-07,10.04,132.61,58.4,33,4
2019-02-08,6.73,155.89,39.42,33,1
2019-02-10,11.27,170.21,64.48,33,2
2019-02-13,13.7,228.93,77.63,33,3
2019-02-15,13.28,238.93,75.47,33,2
2019-02-16,1.78,12.87,11.42,33,1
2019-02-16,12.98,254.06,74.43,33,0
2019-02-17,8.09,134.27,48.35,33,1
2019-02-20,12.91,241.53,73.63,33,3
2019-02-22,6.81,103.37,40.78,33,2
2019-02-23,22.93,627.07,130.98,33,1
2019-02-24,5.75,110.43,40.07,33,1
2019-02-25,10.75,203.3,65.98,33,1
2019-02-27,6.77,155.98,39.43,33,2
2019-03-01,3.51,73.08,19.62,33,2
2019-03-03,12.99,248.99,73.48,33,2
2019-03-04,11.46,195.07,68.77,33,1
2019-03-06,10.53,204.62,59.22,33,2
2019-03-07,4.87,99.97,28.5,33,1
2019-03-08,4.82,129.06,27.67,33,1
2019-03-09,2.72,33.35,25.53,33,1
2019-03-09,16.13,436.01,94.57,33,0
2019-03-09,6.45,195.67,42.88,33,0
2019-03-11,5.54,99.88,33.43,33,2
2019-03-12,5.5,95.81,35.33,33,1
2019-03-13,2.56,35.47,25.92,33,1
2019-03-14,5.01,109.39,28.83,33,1
2019-03-15,7.81,149.82,43.48,33,1
2019-03-16,3.71,65.65,22.82,33,1
2019-03-17,4.07,53.69,28.08,33,1
2019-03-17,8.07,148.69,46.58,33,0
2019-03-18,2.09,43.04,11.88,33,1
2019-03-19,4.83,94.26,28.15,33,1
2019-03-20,5.89,144.1,32.72,33,1
2019-03-23,16.34,428.41,92.92,33,3
2019-03-23,5.76,103.19,51.48,33,0
2019-03-24,10.2,220.3,58.65,33,1
2019-03-26,8.32,162.12,47.87,33,2
2019-03-28,14.69,425.45,83.95,33,2
2019-03-30,6.53,162.06,39.97,33,2
2019-03-30,2.75,48.75,17.92,33,0
2019-03-31,18.24,731.65,129.82,33,1
2019-04-02,2.73,48.94,18.52,33,2
2019-04-02,8.2,160.69,48.57,33,0
2019-04-03,3.47,62.33,21.13,33,1
2019-04-05,3.51,53.41,19.28,33,2
2019-04-05,1.9,37.17,18.28,33,0
2019-04-07,13.78,241.04,82.1,33,2
2019-04-09,9.9,166.02,59.1,33,2
2019-04-10,7.4,128.28,42.88,33,1
2019-04-12,8.44,180.13,50.05,33,2
2019-04-15,5.37,146.03,32.88,33,3
2019-04-17,9.93,171.19,57.85,33,2
2019-04-18,5.12,95.6,33.22,33,1
2019-04-20,8.16,124.31,48.52,33,2
2019-04-20,2.17,50.19,20.28,33,0
2019-04-23,5.81,124.91,34.58,33,3
2019-04-24,7.11,141.11,41,33,1
2019-04-25,3.51,61.64,18.62,33,1
2019-04-30,6.69,109.39,40.78,33,5
2019-05-01,8.81,153.04,53.2,33,1
2019-05-03,5.16,105.48,31.25,33,2
2019-05-04,54.69,6599.19,490.33,33,1
2019-05-07,5.65,189.7,56.67,33,3
2019-05-08,6.74,128.87,39.43,33,1
2019-05-10,7.35,150.69,44.87,33,2
2019-05-14,10.16,180.9,60.65,33,4
2019-05-15,5.02,95.09,38.97,33,1
2019-05-16,9.23,197.11,53.3,33,1
2019-05-19,2.48,248.26,18.8,33,3
2019-05-21,5.14,105.53,30.62,33,2
2019-05-21,9.62,192.35,55.17,33,0
2019-05-22,6.52,138.33,42.57,33,1
2019-05-23,11.97,184.32,69.02,33,1
2019-05-29,7.01,144.73,45.75,33,6
2019-05-29,7.7,164.37,45.38,33,0
2019-05-30,5.86,115.12,36.3,33,1
2019-06-03,4.2,122.98,25.22,33,4
2019-06-04,7.42,130.96,42.63,33,1
2019-06-05,6.73,939.25,81.97,33,1
2019-06-06,2.84,70.98,17.1,33,1
2019-06-07,4.11,84.7,25.6,33,1
2019-06-12,5.94,128.29,36.3,33,5
2019-06-17,6.6,133.52,38.3,33,5
2019-06-18,10.54,178.53,65.5,33,1
2019-06-19,6.79,144.17,41.35,33,1
2019-06-20,6.69,130.47,38.97,33,1
2019-06-25,5.96,137.89,37.18,33,5
2019-06-26,8.13,154.84,44.32,33,1
2019-07-01,5.71,94.65,33.13,33,5
2019-07-02,4.84,109.55,33.83,33,1
2019-07-09,8.18,154.05,48.9,33,7
2019-07-10,6.06,137.92,37.32,33,1
2019-07-11,5.17,121.91,34.25,33,1
2019-07-18,1.69,29.93,15.42,33,7
2019-07-23,8.27,148.81,46.28,33,5
2019-07-24,8.46,148.98,47.68,33,1
2019-07-31,10.58,333.82,59.33,33,7
2019-08-01,6.52,103.59,36.85,33,1
2019-08-08,6.84,171.82,40.37,33,7
2019-08-09,5.19,166.38,28.55,33,1
2019-08-11,51.77,6976.39,703.75,33,2
2019-08-22,5.14,130.82,30.27,33,11
2019-08-23,3.44,73.89,23.35,33,1
2019-08-23,3.48,49.92,20.23,33,0
2019-08-25,19.43,632.82,129.72,33,2
2019-08-27,3.37,70.6,34.52,33,2
2019-08-28,4.42,92.9,26.05,33,1
2019-08-29,5.44,165.72,30.07,33,1
2019-09-02,3.61,105.18,36.97,33,4
2019-09-03,5.48,71.49,34.27,33,1
2019-09-04,5.78,109.89,33.08,33,1
2019-09-07,68.76,9643.5,860.25,33,3
2019-09-10,2.22,45.11,19.98,33,3
2019-09-11,3.59,43.04,32.9,33,1
2019-09-12,5.84,125.98,34.48,33,1
2019-09-13,5.86,123.02,34.22,33,1
2019-09-14,4.87,122.77,27.95,33,1
2019-09-14,10.31,150.84,65.08,33,0
2019-09-17,6.05,122.6,34.77,33,3
2019-09-18,5.62,135.71,31.27,33,1
2019-09-20,6.27,120.32,35.05,33,2
2019-09-22,13.77,402.98,80.32,33,2
2019-09-23,1.72,46.51,11.47,33,1
2019-09-24,5.05,103.67,30.07,33,1
2019-09-26,3.4,55.73,21.63,33,2
2019-09-26,3.01,51.67,18.02,33,0
2019-09-28,8.34,139.85,45.9,33,2
2019-09-28,1.83,22.26,10.45,33,0
2019-09-28,5.41,117.55,32.12,33,0
2019-09-30,5.27,88.39,55.63,33,2
2019-09-30,3.38,51.79,19.87,33,0
2019-10-01,5.61,195.61,30.9,33,1
2019-10-01,2.05,42.89,19.27,33,0
2019-10-03,8.12,151.61,44.63,33,2
2019-10-04,1.72,69.11,16.67,33,1
2019-10-04,2.42,54.94,23.45,33,0
2019-10-05,2.3,40.69,21.78,33,1
2019-10-05,3.31,51.62,18.2,33,0
2019-10-06,21.68,488.54,120.73,33,1
2019-10-08,1.79,79.59,17.17,33,2
2019-10-08,2.44,54.41,24.85,33,0
2019-10-10,3.13,51.58,29.3,33,2
2019-10-12,3.23,51.43,31.35,33,2
2019-10-13,5.68,116.51,33.07,33,1
2019-10-15,2.27,53.04,22.47,33,2
2019-10-15,1.81,68.25,14.43,33,0
2019-10-16,2.41,40.68,24.38,33,1
2019-10-17,8.34,187.13,48.98,33,1
2019-10-18,6.62,115.97,39.23,33,1
2019-10-19,4.18,86.11,23.35,33,1
2019-10-20,8.36,185.24,48.43,33,1
2019-10-21,3.38,51.47,31.9,33,1
2019-10-22,9.32,154.94,59.97,33,1
2019-10-22,2.21,51.01,21.58,33,0
2019-10-22,1.66,79.88,14.63,33,0
2019-10-23,8.13,149.69,48.85,33,1
2019-10-23,1.77,72.1,16.43,33,0
2019-10-24,8.68,150.54,53.23,33,1
2019-10-26,20.51,727.73,133.8,33,2
2019-10-27,7.38,139.02,43.15,33,1
2019-10-30,3.01,51.1,25.98,33,3
2019-10-30,8.3,169.55,51.78,33,0
2019-10-31,8.58,107.61,52.67,33,1
2019-11-02,23.96,673.9,173.42,33,2
2019-11-03,6.64,117.63,45.95,33,1
2019-11-05,8.49,123.95,50.97,33,2
2019-11-06,5.1,95.02,30.23,33,1
2019-11-07,9.25,138.08,54.1,33,1
2019-11-09,22.9,1863.59,170.48,33,2
2019-11-10,7.5,148.1,46.58,33,1
2019-11-12,9.03,151.48,54.18,33,2
2019-11-13,8.06,125.77,48.42,33,1
2019-11-14,11.08,180.26,64.43,33,1
2019-11-18,5.08,105.13,28.75,33,4
2019-11-19,9.07,146.25,53,33,1
2019-11-21,9.67,185.16,58.48,33,2
2019-11-23,24.91,933.82,175.97,33,2
2019-11-24,9.84,187.15,59.88,33,1
2019-11-27,6.75,173.99,40.55,33,3
2019-11-28,13.07,415.99,76.6,33,1
2019-11-30,9.72,128.52,57.25,33,2
2019-12-01,11.14,196.38,64.92,33,1
2019-12-03,10.11,168.14,62.15,33,2
2019-12-04,6.92,174.65,40.72,33,1
2019-12-05,9.7,334.42,58.88,33,1
2019-12-07,22.71,640.33,136.78,33,2
2019-12-08,3.24,51.62,17.92,33,1
2019-12-10,11.28,173.07,66.43,33,2
2019-12-11,8.09,129.23,46.8,33,1
2019-12-31,4.11,72.8,24.48,33,20
2020-01-01,10.83,166.85,64.38,34,1
2020-01-03,2.11,67.69,15.42,34,2
2020-01-03,2.44,24.32,14.18,34,0
2020-01-03,5.91,104.15,33.67,34,0
2020-01-05,27.16,1739.72,213.68,34,2
2020-01-08,7.05,118.22,39.27,34,3
2020-01-09,10.56,151.89,60.95,34,1
2020-01-10,6.04,104.35,35.22,34,1
2020-01-11,11.79,200.9,67.65,34,1
2020-01-13,9.64,148.98,55.83,34,2
2020-01-14,5.14,78.21,30.32,34,1
2020-01-15,9.83,148.92,56.25,34,1
2020-01-18,26.66,3832.85,229.82,34,3
2020-01-19,5.78,112.18,33.87,34,1
2020-01-22,3.84,55,22.07,34,3
2020-01-25,28.61,2892.37,243.05,34,3
2020-01-28,3.8,74.06,25.08,34,3
2020-01-28,4.54,65.12,28.08,34,0
2020-01-30,8.73,128.5,55.67,34,2
2020-02-01,6.44,108.15,43.67,34,2
2020-02-02,9.96,219.03,62.18,34,1
2020-02-03,3.07,51.86,28.88,34,1
2020-02-04,3.04,51.54,26,34,1
2020-02-04,9.84,148.03,59.55,34,0
2020-02-06,8.53,110.96,50.98,34,2
2020-02-09,10.32,165.15,63.65,34,3
2020-02-09,3.03,46.16,20.15,34,0
2020-02-10,13.81,182.38,85.42,34,1
2020-02-12,7.95,111.38,46.58,34,2
2020-02-13,2.63,36.39,17.83,34,1
2020-02-15,25.69,2447.25,202.55,34,2
2020-02-16,7.8,347.78,47.63,34,1
2020-02-19,7.21,524.24,40.85,34,3
2020-02-19,2,35.35,15.45,34,0
2020-02-21,8.49,111.32,43.07,34,2
2020-02-23,15.29,1714.86,120.85,34,2
2020-02-24,7.92,111.12,51.88,34,1
2020-02-26,4.09,55.11,36.02,34,2
2020-02-26,8.33,593.47,48.73,34,0
2020-02-28,3.39,60.82,29.47,34,2
2020-02-28,8.18,115.13,43.4,34,0
2020-02-29,16.76,1153.9,128.07,34,1
2020-03-01,3.91,445.67,34.35,34,1
2020-03-02,16.48,483.69,98.75,34,1
2020-03-03,2.04,36.04,19.32,34,1
2020-03-04,7.34,111.42,62.67,34,1
2020-03-05,4.68,60.93,29.23,34,1
2020-03-07,8.24,111.16,43.98,34,2
2020-03-08,9.31,129.61,64.77,34,1
2020-03-10,5.19,75.83,29.77,34,2
2020-03-11,6.07,115.78,32.63,34,1
2020-03-14,16.68,821.03,99.55,34,3
2020-03-16,9.57,155.62,57.78,34,2
2020-03-16,3.43,59.42,23.83,34,0
2020-03-17,10.91,175.59,64.12,34,1
2020-03-19,9.64,164.08,56.17,34,2
2020-03-20,8.26,129.47,48.1,34,1
2020-03-21,16.48,1478.1,140.57,34,1
2020-03-23,5.63,84.76,34.27,34,2
2020-03-24,3.72,63.32,22.28,34,1
2020-03-25,10.08,160.46,56.3,34,1
2020-03-26,3.28,56.67,21.97,34,1
2020-03-26,8.07,122.82,46.43,34,0
2020-03-28,1.98,40.67,17.1,34,2
2020-03-29,8.26,158.87,48,34,1
2020-03-30,7.84,197.05,42.35,34,1
2020-03-31,2.97,56.04,27.17,34,1
2020-04-01,6.34,122.04,35.73,34,1
2020-04-02,9.99,161.16,67.6,34,1
2020-04-03,4.47,86.64,38.08,34,1
2020-04-04,3.74,78.79,35.92,34,1
2020-04-05,4.1,88.87,40.48,34,1
