Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2013-02-03,9.37,612.88,51.58,29,2
2013-02-04,13.5,689.29,79.05,29,1
2013-02-05,10.52,559.59,65.78,29,1
2013-02-06,13.65,640.38,84.52,29,1
2013-02-07,12.69,750.44,81.98,29,1
2013-02-07,6.95,413.08,39.8,29,0
2013-02-08,6.98,436.11,43.63,29,1
2013-02-09,12.88,728.36,74.78,29,1
2013-02-10,12.88,713.46,79.12,29,1
2013-02-11,12.89,717.69,77.53,29,1
2013-02-12,12.88,703.17,78.02,29,1
2013-02-14,12.89,732.56,68,29,2
2013-02-14,12.89,740.3,80.13,29,0
2013-02-15,11.27,721.65,72.65,29,1
2013-02-18,12.89,707.03,76.6,29,3
2013-02-18,18.52,1080.77,112.3,29,0
2013-02-19,11.33,568.37,70.23,29,1
2013-02-20,5.29,322.73,30.3,29,1
2013-02-21,12.89,710.83,77.38,29,1
2013-02-22,12.89,731.77,88.57,29,1
2013-02-26,12.88,722.48,76.15,29,4
2013-02-26,12.88,735.27,80.8,29,0
2013-02-27,12.88,786.42,79.9,29,1
2013-03-01,12.88,703.96,79.37,29,2
2013-03-01,12.88,720.19,83,29,0
2013-03-02,6.84,1258.77,122.38,29,1
2013-03-03,12.88,719.6,77.37,29,1
2013-03-04,12.88,739.09,76.18,29,1
2013-03-05,14.49,897.16,85.58,29,1
2013-03-06,12.77,727.84,95.6,29,1
2013-03-06,7.71,1445.14,55.07,29,0
2013-03-07,12.89,688.46,81.45,29,1
2013-03-08,3.73,516.73,52.42,29,1
2013-03-08,6.96,401.46,42.82,29,0
2013-03-09,16.11,143.23,102,29,1
2013-03-10,8.85,139.13,52.98,29,1
2013-03-12,12.89,696.62,81.9,29,2
2013-03-12,7.78,1356.93,53.88,29,0
2013-03-14,12.92,717.63,66.35,29,2
2013-03-15,12.89,700.11,72.2,29,1
2013-03-16,12.92,734.29,73.83,29,1
2013-03-16,12.93,756.76,73.25,29,0
2013-03-17,6.98,436.98,42.88,29,1
2013-03-18,12.92,732.04,76.48,29,1
2013-03-19,12.9,711.94,81.7,29,1
2013-03-19,7,436.41,47.47,29,0
2013-03-21,12.89,739.77,74.72,29,2
2013-03-22,7,410.65,40.82,29,1
2013-03-23,7.83,1477.22,56.77,29,1
2013-03-23,6.99,431.31,42.1,29,0
2013-03-24,12.99,760.47,74.57,29,1
2013-03-25,12.95,754.36,77.42,29,1
2013-03-26,7.02,444.73,41.72,29,1
2013-03-28,12.91,735.74,74.22,29,2
2013-03-29,7.72,2254.83,77.43,29,1
2013-03-30,6.99,420.52,36.87,29,1
2013-03-31,32.34,10719.42,354.1,29,1
2013-04-02,6.44,242.79,33.22,29,2
2013-04-04,9.9,428.24,52.7,29,2
2013-04-06,51.44,1462.07,301.03,29,2
2013-04-11,5.24,0,30.37,29,5
2013-04-12,7.43,227.95,40.82,29,1
2013-04-15,9.66,0,45.9,29,3
2013-04-16,8.21,937.1,49.67,29,1
2013-04-17,9.67,731.15,50.02,29,1
2013-04-21,9.06,287.53,44.82,29,4
2013-04-26,4.99,0,22,29,5
2013-04-29,9.67,336.06,47.28,29,3
2013-05-01,9.67,242.96,47.07,29,2
2013-05-04,9.22,173.43,41.77,29,3
2013-05-06,9.65,204.61,49.2,29,2
2013-05-08,10.32,94.76,49.68,29,2
2013-05-09,6.46,133.78,36.42,29,1
2013-05-15,11.02,224.27,54.13,29,6
2013-05-16,10.42,218.45,52.93,29,1
2013-05-17,9.82,371.46,51.92,29,1
2013-05-21,13.45,294.23,64.97,29,4
2013-05-27,12.93,322.83,66.07,29,6
2013-05-30,12.88,283.76,70.37,29,3
2013-05-31,8.85,1982.3,109.03,29,1
2013-06-13,9.88,343.39,51.22,29,13
2013-06-15,11.99,455.45,67.03,29,2
2013-06-16,12.12,51.31,67.32,29,1
2013-06-19,5.22,89.21,27.7,29,3
2013-06-23,12.99,2441.42,132.75,29,4
2013-06-24,12.92,99.33,64.68,29,1
2013-06-26,14.52,106.38,70.3,29,2
2013-06-26,3.31,34.93,17.37,29,0
2013-07-01,4.86,35.15,22.1,29,5
2013-07-02,14.5,137.53,78.37,29,1
2013-07-03,3.35,35.87,18.05,29,1
2013-07-04,6.54,169.82,35.9,29,1
2013-07-07,18.56,4664.14,183.63,29,3
2013-07-08,12.89,102.96,73.17,29,1
2013-07-09,18.23,151.57,98.85,29,1
2013-07-10,13.05,99.66,74.28,29,1
2013-07-14,14.86,401.3,78.72,29,4
2013-07-15,9.67,163.36,52.63,29,1
2013-07-16,12.96,323.38,71.28,29,1
2013-07-17,14.77,370.6,84.02,29,1
2013-07-18,14.97,3543.31,179.1,29,1
2013-07-21,10.78,1893.58,138.27,29,3
2013-07-21,2.24,229.83,11.85,29,0
2013-07-21,2.71,1759.03,38.78,29,0
2013-07-22,3.32,0,14.48,29,1
2013-07-24,3.54,0,19.05,29,2
2013-07-24,3.35,36.84,18.13,29,0
2013-07-24,12.88,302.58,71.02,29,0
2013-07-26,26.24,182.44,151.43,29,2
2013-07-29,13.13,294.81,71.42,29,3
2013-07-29,4.44,0,25.45,29,0
2013-07-29,8.16,180.72,42.13,29,0
2013-08-01,12.96,321.39,72.6,29,3
2013-08-01,11.38,272.08,60.92,29,0
2013-08-02,14.73,268.57,82.32,29,1
2013-08-03,13.03,325.46,72.27,29,1
2013-08-04,13.07,362.85,66.47,29,1
2013-08-05,6.44,1585.88,178.52,29,1
2013-08-06,13.04,323.79,69,29,1
2013-08-06,3.34,0,13.45,29,0
2013-08-07,11.42,442.19,64.75,29,1
2013-08-10,27.69,685.84,155.95,29,3
2013-08-13,14.79,348.4,76.22,29,3
2013-08-17,45.18,2255.72,330.52,29,4
2013-08-18,13.07,4244.03,250.03,29,1
2013-08-21,13.01,97.52,67.92,29,3
2013-08-23,14.71,340.71,82.47,29,2
2013-08-26,16.23,147.19,86.25,29,3
2013-08-27,16.31,149.31,83.95,29,1
2013-08-29,1.63,0,6.57,29,2
2013-08-30,18.52,415.94,102.25,29,1
2013-09-01,13.02,551.34,64.17,29,2
2013-09-03,16.26,361.9,81.63,29,2
2013-09-04,17.93,400.51,99.38,29,1
2013-09-09,5.1,41.62,27.7,29,5
2013-09-11,6.99,1335.7,50.88,29,2
2013-09-12,19.32,1674.58,131.02,29,1
2013-09-13,10.85,840.88,130.82,29,1
2013-09-16,8.65,2297.5,81.32,29,3
2013-09-17,14.13,3941.08,161.28,29,1
2013-09-19,11.28,2173.2,96.1,29,2
2013-09-28,17,2098.22,200.6,29,9
2013-09-28,8.64,1295.06,128.78,29,0
2013-11-10,5.34,76.71,23.2,29,43
2013-11-11,11.42,78.74,58.62,29,1
2013-11-13,11.95,116.73,64.37,29,2
2013-12-07,1.62,0,5.75,29,24
2013-12-07,5.78,40.75,27.22,29,0
2013-12-30,6.79,397.25,35.53,29,23
2014-01-01,11.41,544.04,63.93,30,2
2014-01-02,10.31,396.29,55.23,30,1
2014-01-04,10.01,500.9,55.57,30,2
2014-01-05,9.79,433.24,53.65,30,1
2014-01-07,10.32,492.53,56.35,30,2
2014-01-17,9.37,303.77,44.55,30,10
2014-02-20,11.43,421.73,56.2,30,34
2014-02-22,16.28,589.86,83.9,30,2
2014-02-23,16.6,551.32,84.77,30,1
2014-02-27,12.89,416.95,66.97,30,4
2014-03-05,15.54,516.38,75.3,30,6
2014-03-06,9.72,389.98,46.87,30,1
2014-03-07,11.34,381.78,60.12,30,1
2014-03-08,13.44,245.39,70.8,30,1
2014-03-14,14.96,256.18,66.05,30,6
2014-03-15,8.61,213.24,43.75,30,1
2014-03-16,9.46,223.79,47.15,30,1
2014-03-16,14.92,256.48,76.38,30,0
2014-03-17,10.46,269.33,56.3,30,1
2014-03-18,15.25,251.63,80.47,30,1
2014-03-19,10.95,283.87,54.97,30,1
2014-03-20,17.17,278.79,86.35,30,1
2014-03-21,13.7,238.9,70.87,30,1
2014-03-23,7.89,907.65,50.95,30,2
2014-03-24,10.1,986.41,54.37,30,1
2014-03-26,14.49,1488.55,77.37,30,2
2014-03-28,16.75,2731.26,139.02,30,2
2014-03-30,13.17,2151.53,90.47,30,2
2014-03-31,13.42,2011.14,103.67,30,1
2014-04-02,18.33,2854.82,107.3,30,2
2014-04-03,8.1,1170.08,46.5,30,1
2014-04-05,24.96,4089.67,181.77,30,2
2014-04-06,13.85,2392.08,94.27,30,1
2014-04-11,41.62,12684.58,412.03,30,5
2014-04-16,8.75,749.49,49.2,30,5
2014-04-18,8.25,851.51,48.38,30,2
2014-04-19,10.28,821.56,60.52,30,1
2014-04-22,9.68,778.58,49.8,30,3
2014-04-24,6.84,420.72,32.82,30,2
2014-04-26,51.39,7136.75,421.72,30,2
2014-05-05,9.82,301.06,49.75,30,9
2014-05-06,6.28,0,40.55,30,1
2014-05-06,9.78,318.86,48.92,30,0
2014-05-08,16.38,563.19,80.23,30,2
2014-05-09,16.3,559.18,80.85,30,1
2014-05-12,4.76,0,20.05,30,3
2014-05-12,10.39,318.95,53.53,30,0
2014-05-13,12.72,283.79,64.25,30,1
2014-05-13,10.12,35.17,52.23,30,0
2014-05-15,4.85,87.18,22.88,30,2
2014-05-16,4.79,0,20.42,30,1
2014-05-16,4.98,239.5,27.95,30,0
2014-05-20,9.82,357.08,50.82,30,4
2014-05-21,16.25,555.9,83.47,30,1
2014-05-22,13.49,592.36,73.33,30,1
2014-05-24,10.46,0,47.32,30,2
2014-05-27,13.14,69.79,61.68,30,3
2014-05-28,12.99,384.18,65.45,30,1
2014-05-30,16.33,559.77,77.88,30,2
2014-05-31,9.86,200.72,49.03,30,1
2014-06-01,4.85,89.13,23.42,30,1
2014-06-02,3.24,38.12,15.83,30,1
2014-06-02,13.62,3064.39,127.47,30,0
2014-06-03,11.21,109.01,57.28,30,1
2014-06-03,7.59,585.45,42.17,30,0
2014-06-04,16.34,556.3,82.17,30,1
2014-06-05,14.74,380.08,72.3,30,1
2014-06-06,12.1,383.84,65.08,30,1
2014-06-09,9.82,234.06,49.3,30,3
2014-06-09,9.85,234.06,49.32,30,0
2014-06-10,9.87,34.12,59.02,30,1
2014-06-10,13.27,2500.67,114.25,30,0
2014-06-13,16.26,518.12,84.63,30,3
2014-06-14,16.26,1027.33,85.33,30,1
2014-06-17,16.41,515.54,82.2,30,3
2014-06-17,11.76,80.97,50.08,30,0
2014-06-18,12.41,285.58,67.12,30,1
2014-06-20,9.76,335.58,47.92,30,2
2014-06-20,6.53,0,28.5,30,0
2014-06-21,12.91,0,67.27,30,1
2014-06-23,9.83,343.25,50.07,30,2
2014-06-24,13.02,79.59,71.4,30,1
2014-06-24,13.04,2510.21,112.68,30,0
2014-06-25,14.79,456.3,76.67,30,1
2014-06-26,16.23,565.51,76.4,30,1
2014-06-27,5.89,0,22.83,30,1
2014-06-27,1.91,143.94,9.2,30,0
2014-06-28,16.29,563.49,85.8,30,1
2014-06-29,9.15,2577.16,86.4,30,1
2014-07-02,9.81,165.73,54.25,30,3
2014-07-03,11.32,380.64,60.53,30,1
2014-07-05,5.17,98.09,23.17,30,2
2014-07-07,9.83,165.06,42.65,30,2
2014-07-08,12.29,102.84,66.42,30,1
2014-07-08,12.31,102.84,66.4,30,0
2014-07-10,4.66,320.65,22.7,30,2
2014-07-12,4.49,0,32.17,30,2
2014-07-15,8.07,306.98,40.08,30,3
2014-07-19,53.69,5311.32,359.72,30,4
2014-07-31,4.69,305.9,22.55,30,12
2014-08-05,6.39,0,27.8,30,5
2014-08-05,1.75,0,6.15,30,0
2014-08-06,7.04,133.86,33.42,30,1
2014-08-08,9.86,320.66,45.88,30,2
2014-08-09,14.01,963.79,76.88,30,1
2014-08-11,9.85,159.57,46.57,30,2
2014-08-12,4.97,0,20.15,30,1
2014-08-13,9.7,210.47,45.12,30,1
2014-08-18,9.9,165.64,44.02,30,5
2014-08-19,3.3,0,15.03,30,1
2014-08-19,6.45,62.54,26.4,30,0
2014-08-20,8.24,181.54,40.57,30,1
2014-08-21,4.68,302.56,22.75,30,1
2014-08-24,9.8,274.74,45.28,30,3
2014-08-25,9.4,248.27,40.77,30,1
2014-08-25,5.38,224.8,23.68,30,0
2014-08-26,8.21,257.35,40.22,30,1
2014-08-27,3.97,213.32,19.42,30,1
2014-08-28,10.02,478.7,60.48,30,1
2014-08-28,9.95,167.01,43.67,30,0
2014-08-29,12.95,382.81,65.82,30,1
2014-08-31,18.09,559.09,84.75,30,2
2014-09-01,2.17,112.01,10.68,30,1
2014-09-01,5.16,63.32,20.05,30,0
2014-09-02,6.55,62.26,33.35,30,1
2014-09-02,8.69,417.46,51.45,30,0
2014-09-02,6.38,38.42,33.47,30,0
2014-09-03,9.74,597.74,46.8,30,1
2014-09-04,16.14,475.1,73.22,30,1
2014-09-05,6.57,59.98,34.5,30,1
2014-09-05,6.8,196.19,33.42,30,0
2014-09-07,24.81,716.91,125.77,30,2
2014-09-08,12.98,381.5,55.38,30,1
2014-09-09,5.12,0,27.02,30,1
2014-09-09,8.23,309.03,37.42,30,0
2014-09-09,1.74,85.82,12.85,30,0
2014-09-10,7.71,235.75,36.33,30,1
2014-09-11,8.71,405.29,45.83,30,1
2014-09-11,7.82,383.37,44.92,30,0
2014-09-12,9.86,241.22,41.08,30,1
2014-09-12,2.4,66.25,17.57,30,0
2014-09-13,9.9,162.01,45.75,30,1
2014-09-14,24.19,729.54,117.97,30,1
2014-09-15,8.97,817.6,52.62,30,1
2014-09-16,13.32,2481.12,106.47,30,1
2014-09-16,10.42,436.94,48.72,30,0
2014-09-17,7.61,199.57,40.22,30,1
2014-09-18,5.01,693.1,36.32,30,1
2014-09-18,14.53,340.21,69.83,30,0
2014-09-19,9.58,490.44,50.95,30,1
2014-09-20,14.63,339.47,69.12,30,1
2014-09-21,12.01,466.32,59.48,30,1
2014-09-22,3.24,33.53,15.77,30,1
2014-09-22,11.64,488.23,55.47,30,0
2014-09-23,8.93,475.46,45.92,30,1
2014-09-24,15.15,2237.7,95.03,30,1
2014-09-24,2.17,38.9,15.25,30,0
2014-09-25,16.26,556.93,77.18,30,1
2014-09-25,6.47,153.64,34.52,30,0
2014-09-27,9.89,364.05,46.62,30,2
2014-09-28,14.65,982.03,79.75,30,1
2014-09-30,10.46,412.78,60.95,30,2
2014-09-30,11.33,424.21,50.33,30,0
2014-10-01,8.06,490.33,40.67,30,1
2014-10-01,8.06,396.76,47.07,30,0
2014-10-02,8.15,366.98,43.15,30,1
2014-10-02,10.4,488.02,61.4,30,0
2014-10-03,11.27,859.41,60.15,30,1
2014-10-04,21.2,601.77,93.75,30,1
2014-10-05,16.13,946.38,84.33,30,1
2014-10-06,10.83,487.59,66.38,30,1
2014-10-07,11.59,568.76,67.5,30,1
2014-10-07,16.76,481,77.6,30,0
2014-10-08,5.02,403.82,30.4,30,1
2014-10-08,7.56,370.33,40.07,30,0
2014-10-09,8.86,408.26,52.95,30,1
2014-10-09,8.65,481.43,47.05,30,0
2014-10-10,4.63,56.89,25.18,30,1
2014-10-10,9.98,150.92,46.33,30,0
2014-10-13,11.78,525.76,64.07,30,3
2014-10-14,8.05,92.39,38.92,30,1
2014-10-14,8.1,1157.77,53.7,30,0
2014-10-15,8.37,492.15,46.62,30,1
2014-10-16,10.32,167.84,43.58,30,1
2014-10-17,7.89,455.1,46.42,30,1
2014-10-19,51.58,3541.44,310.02,30,2
2014-10-20,3.47,49.21,20.25,30,1
2014-10-23,6.85,335.63,32.12,30,3
2014-10-25,7.37,263.99,36.88,30,2
2014-10-27,7.79,362.42,35.92,30,2
2014-10-28,17.74,644.55,77.58,30,1
2014-10-29,11.69,2144.47,101.07,30,1
2014-10-29,8.21,189.39,40.2,30,0
2014-10-30,11.73,279.49,54.37,30,1
2014-10-31,5.01,0,18.4,30,1
2014-11-01,8.09,178.15,40.1,30,1
2014-11-02,11.27,482.31,55.73,30,1
2014-11-03,16.42,592.31,77.8,30,1
2014-11-04,13.1,380.24,66.62,30,1
2014-11-05,15.21,2830.91,121.15,30,1
2014-11-05,16.72,482.55,82.07,30,0
2014-11-06,3.22,0,11.42,30,1
2014-11-06,6.76,437.7,36.1,30,0
2014-11-07,16.36,593.66,78.35,30,1
2014-11-08,14.72,339.68,70.1,30,1
2014-11-09,15.32,528.49,69.55,30,1
2014-11-10,16.38,589.74,84.83,30,1
2014-11-11,14.66,590.41,86.25,30,1
2014-11-12,19.51,3328.51,163.42,30,1
2014-11-12,8.43,317.74,38.32,30,0
2014-11-14,21.2,610.28,103.57,30,2
2014-11-15,8.72,605.41,39.85,30,1
2014-11-17,19.7,588.89,102.23,30,2
2014-11-18,8.23,0,34.33,30,1
2014-11-18,6.73,264.72,37.98,30,0
2014-11-19,16.43,561.07,80.45,30,1
2014-11-20,11.69,1870.7,103.67,30,1
2014-11-21,16.5,559.94,84.52,30,1
2014-11-23,12.05,1067.12,77.03,30,2
2014-11-24,10.34,170.75,42.53,30,1
2014-11-25,22.87,728.32,116.77,30,1
2014-11-26,6.52,42.13,33.67,30,1
2014-11-26,10.1,606.44,52.08,30,0
2014-11-27,16.26,1318.9,78.72,30,1
2014-11-29,23.15,930.12,121.67,30,2
2014-11-30,22.88,1250.33,108.22,30,1
2014-12-01,10.08,324.15,54.27,30,1
2014-12-02,21.91,1062.99,116.22,30,1
2014-12-03,21.02,1051.18,113.28,30,1
2014-12-06,49.96,6334.97,321.53,30,3
2014-12-07,8.13,419.95,47.18,30,1
2014-12-15,24.2,1013.78,106.68,30,8
2014-12-16,8.49,649.61,52.48,30,1
2014-12-18,21.34,994.42,100.93,30,2
2014-12-20,12.17,4358.6,167.42,30,2
2014-12-20,7.6,1975.07,55.97,30,0
2014-12-21,26.74,1030.18,126.52,30,1
2014-12-22,16.34,754.59,84.28,30,1
2014-12-23,24.44,724.74,114.97,30,1
