Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2010-04-28,11.24,367.66,57.7,41,5
2010-05-01,14.52,722.39,80.92,41,3
2010-05-03,3.4,67.55,17.23,41,2
2010-05-04,14.62,387.75,76.05,41,1
2010-05-05,12.21,515.69,62.87,41,1
2010-05-07,12.13,515.52,61.75,41,2
2010-05-08,6.48,208.01,30.62,41,1
2010-05-09,17.75,277.14,85.68,41,1
2010-05-13,11.24,366.38,56.18,41,4
2010-05-15,7,522.69,37.4,41,2
2010-05-17,11.59,55.79,56.45,41,2
2010-05-18,5.46,304.76,29.37,41,1
2010-05-21,12.11,516.77,58.75,41,3
2010-05-22,12.07,524.51,61.45,41,1
2010-05-22,10.46,265.86,50.45,41,0
2010-05-23,29.01,802.51,149.03,41,1
2010-05-28,12.26,538.89,57.97,41,5
2010-05-29,12.29,523.62,61.4,41,1
2010-05-30,8.98,208.99,42.05,41,1
2010-06-01,11.36,373.35,54.07,41,2
2010-06-04,6.49,210.79,33,41,3
2010-06-06,20.93,724.66,90.73,41,2
2010-06-09,4.83,344.22,26.07,41,3
2010-06-12,12.34,1053.06,63.78,41,3
2010-06-15,11.93,492.54,60.17,41,3
2010-06-15,11.33,372.23,54.88,41,0
2010-06-17,11.38,378.91,61.63,41,2
2010-06-17,11.04,306.96,58.4,41,0
2010-06-23,6.51,208.02,34.38,41,6
2010-06-26,49.36,2499.48,276,41,3
2010-07-01,6.58,216.33,35.35,41,5
2010-07-02,6.54,214.47,32.23,41,1
2010-07-05,18.72,1689,95.68,41,3
2010-07-09,8.1,209.24,42.5,41,4
2010-07-10,8.06,212.12,41.48,41,1
2010-07-11,11.66,685.36,64.6,41,1
2010-07-14,6.56,243.86,34.12,41,3
2010-07-16,2.35,165.06,12.83,41,2
2010-07-17,48.63,2300.3,282.75,41,1
2010-07-22,6.59,211.42,34.45,41,5
2010-07-23,8.34,437.55,46.08,41,1
2010-07-25,14.37,1062.17,85.18,41,2
2010-07-28,11.8,63.41,60.33,41,3
2010-07-29,6.45,249.92,33.65,41,1
2010-08-01,7.82,197.17,30.37,41,3
2010-08-06,10.93,379.39,55.28,41,5
2010-08-07,11.26,579.37,57.77,41,1
2010-08-08,8.29,481.56,43.82,41,1
2010-08-12,2.96,179.25,16.43,41,4
2010-08-14,21.91,2687.16,149.25,41,2
2010-08-16,11.46,397.69,57.23,41,2
2010-08-24,5.62,306.94,30.6,41,8
2010-08-26,2.55,183.86,13.12,41,2
2010-08-28,40.09,1218.62,216.62,41,2
2010-09-03,9.07,210.6,47.63,41,6
2010-09-04,15.72,1479.55,89.17,41,1
2010-09-07,3.82,216.06,21.78,41,3
2010-09-10,5.29,295.6,26.13,41,3
2010-09-11,8.38,416.89,43.73,41,1
2010-09-13,8.26,416.57,46.53,41,2
2010-09-14,7.61,323.02,36.92,41,1
2010-09-15,7.38,398.78,39.67,41,1
2010-09-18,11.27,986.21,68.4,41,3
2010-09-23,6.68,0,33.95,41,5
2010-10-02,6.22,262.87,32.87,41,9
2010-10-04,17.75,309.14,101.48,41,2
2010-10-08,6.54,238.38,33.58,41,4
2010-10-09,7.45,469.44,39.75,41,1
2010-10-11,6.51,237.8,33.88,41,2
2010-10-16,6.5,366.5,32.93,41,5
2010-11-03,6.54,205.58,31.6,41,18
2010-11-04,6.53,232.93,32.93,41,1
2010-11-05,6.54,271.98,33.32,41,1
2010-11-07,19.59,581.75,100.93,41,2
2010-11-12,6.64,212.92,32.48,41,5
2010-11-14,13.48,466.72,74.18,41,2
2010-11-20,6.54,211.1,32.27,41,6
2010-11-21,10.9,451.87,56.77,41,1
2010-11-28,20.53,671.08,94.38,41,7
2010-12-16,9.67,260.16,47.98,41,18
2010-12-17,9.5,189.11,44.77,41,1
2010-12-19,8.67,340.58,46.22,41,2
2010-12-21,8.19,408.57,45.35,41,2
2010-12-30,7.66,325.16,41.07,41,9
2010-12-31,7.31,393.15,37.42,41,1
2011-01-02,9.84,513.11,52.13,42,2
2011-01-05,8.5,0,39.85,42,3
2011-01-07,8.44,0,39.5,42,2
2011-01-09,19.1,175.1,96.38,42,2
2011-01-11,8.5,0,41.47,42,2
2011-01-12,8.5,0,41.55,42,1
2011-01-13,6.42,0,30.42,42,1
2011-01-14,6.43,0,30.82,42,1
2011-01-17,6.26,321.07,31.28,42,3
2011-01-19,12.75,0,62.87,42,2
2011-01-20,6.39,0,29.6,42,1
2011-01-22,8.46,499.01,46.2,42,2
2011-01-23,11.05,449.78,60.22,42,1
2011-01-25,8.37,0,38.37,42,2
2011-01-26,4.39,0,21.1,42,1
2011-01-29,21.02,99.88,89.45,42,3
2011-01-31,4.41,0,21.17,42,2
2011-02-01,8.46,0,40.12,42,1
2011-02-03,9.54,0,44.28,42,2
2011-02-05,9.62,496.86,55.12,42,2
2011-02-06,16.76,125.54,85.23,42,1
2011-02-08,14.19,362.85,75.88,42,2
2011-02-09,6.36,0,30.95,42,1
2011-02-10,12.51,0,60.42,42,1
2011-02-13,25.17,33.36,110.3,42,3
2011-02-15,14.19,365.96,70.42,42,2
2011-02-17,11.98,0,56.72,42,2
2011-02-18,12.8,0,62.8,42,1
2011-02-19,5.09,275.03,26.97,42,1
2011-02-20,7.3,424.39,39.92,42,1
2011-02-22,8.5,0,40.38,42,2
2011-02-23,6.37,0,30.68,42,1
2011-02-24,8.41,0,39.68,42,1
2011-02-27,49.9,1299.99,246,42,3
2011-03-02,6.41,0,32.97,42,3
2011-03-03,9.58,0,47.67,42,1
2011-03-05,7.24,408.15,41.12,42,2
2011-03-06,20.04,500.23,101.53,42,1
2011-03-08,5.84,316.67,28.93,42,2
2011-03-09,10.87,200.22,54.08,42,1
2011-03-10,10.73,0,50.08,42,1
2011-03-12,10.7,542.84,59.35,42,2
2011-03-14,6.42,0,29.98,42,2
2011-03-17,6.4,0,30.58,42,3
2011-03-20,21.15,626.16,87.47,42,3
2011-03-22,6.36,0,32.88,42,2
2011-03-27,37.87,1544.4,203.88,42,5
2011-04-21,9.78,0,50.38,42,25
2011-04-23,5.71,69.58,28.68,42,2
2011-04-26,6.41,0,31.02,42,3
2011-04-28,10.27,0,48.85,42,2
2011-05-02,6.54,207.25,35.17,42,4
2011-05-05,14.5,0,75.73,42,3
2011-05-07,19.5,97.46,98.65,42,2
2011-05-09,12,248.69,60.23,42,2
2011-05-09,12.71,502.02,66.6,42,0
2011-05-11,12.91,561.47,71.88,42,2
2011-05-12,9.42,38.08,46.12,42,1
2011-05-15,27.9,224.11,146.85,42,3
2011-05-17,4.56,0,21.92,42,2
2011-05-19,11.43,0,55.08,42,2
2011-05-20,10.55,0,51.47,42,1
2011-05-23,12.02,425.18,58.62,42,3
2011-05-29,49.66,6236.55,297.88,42,6
2011-06-05,14.9,49.23,74.58,42,7
2011-06-06,11.82,277.1,63.03,42,1
2011-06-09,8.72,0,41.42,42,3
2011-06-09,11.12,297.47,54.73,42,0
2011-06-12,20.2,587.82,104.92,42,3
2011-06-18,49.19,2474.34,269.52,42,6
2011-06-29,11.22,373.63,55.37,42,11
2011-07-01,5.11,192.44,31.6,42,2
2011-07-02,9.4,341.93,47.35,42,1
2011-07-03,18.29,1507.28,96.33,42,1
2011-07-04,9.42,303.72,46.88,42,1
2011-07-07,12.06,444.96,60.73,42,3
2011-07-09,8.55,544.13,50.03,42,2
2011-07-11,8.21,449.5,47.75,42,2
2011-07-16,40.15,1520.58,212.28,42,5
2011-07-21,11.78,240.43,58.98,42,5
2011-07-22,11.13,348.54,58.63,42,1
2011-07-28,12.52,531.48,65.38,42,6
2011-07-28,11.89,428.42,58.67,42,0
2011-07-29,7.68,0,37.58,42,1
2011-07-31,20.02,561.71,105.42,42,2
2011-08-01,7.92,0,37.02,42,1
2011-08-05,7.26,312.22,50.53,42,4
2011-08-06,7.73,1188.45,52.65,42,1
2011-08-07,8.5,1789.8,59.35,42,1
2011-08-11,11.85,442.59,58.95,42,4
2011-08-12,12.44,518.07,63.55,42,1
2011-08-19,2.52,180.56,14.1,42,7
2011-08-20,38.05,1108.06,300.75,42,1
2011-08-25,8.46,0,41,42,5
2011-08-27,6.96,419.51,45.73,42,2
2011-09-10,10.31,440.56,64.15,42,14
2011-09-12,11.86,406.43,64.02,42,2
2011-09-12,8.78,357.32,44.13,42,0
2011-09-15,8.67,0,42.77,42,3
2011-09-16,11.88,422.36,62.08,42,1
2011-09-17,8.38,501.76,50.93,42,1
2011-09-18,8.36,474.14,50.92,42,1
2011-09-24,45.91,3717.95,232,42,6
2011-10-08,10.05,456.63,54.38,42,14
2011-10-10,7.6,0,37.48,42,2
2011-12-23,6.02,346.18,36.4,42,74
2011-12-24,5.98,422.87,35.13,42,1
2011-12-29,6.01,379.6,35.93,42,5
2011-12-31,5.91,351.35,34.83,42,2
2012-01-02,7.64,448.21,45.2,43,2
2012-01-08,10.1,479.96,64.72,43,6
2012-01-12,12.03,425.11,70.83,43,4
2012-01-13,11.71,0,59.13,43,1
2012-01-15,11.17,565.64,66.93,43,2
2012-01-17,11.88,420.67,65.22,43,2
2012-01-22,14.13,244.35,73.52,43,5
2012-01-22,8.84,488.34,56.67,43,0
2012-01-24,11.94,421.01,63.97,43,2
2012-01-26,11.93,408.33,63.1,43,2
2012-01-28,10.46,201.66,55.07,43,2
2012-01-30,9.85,433.23,66.83,43,2
2012-01-31,11.9,420.55,66,43,1
2012-02-01,12.73,534.32,68.53,43,1
2012-02-02,11.66,0,58.63,43,1
2012-02-04,5.72,372.33,34.97,43,2
2012-02-05,20.11,568.51,105.1,43,1
2012-02-07,12.71,604.46,68.08,43,2
2012-02-07,11.89,422.46,64.4,43,0
2012-02-09,11.67,0,57.65,43,2
2012-02-26,5.06,174.21,31.88,43,17
2012-04-19,4.72,183.28,25.5,43,53
2012-04-22,5.32,193.28,32.22,43,3
2012-04-24,5.29,196.15,31.95,43,2
2012-04-26,5.06,191.41,32.72,43,2
2012-05-02,5.07,212.4,30.88,43,6
2012-05-03,7.57,374.18,47.42,43,1
2012-05-05,7.62,317.17,45.5,43,2
2012-05-09,5.38,227.34,27.62,43,4
2012-05-12,8.19,268.99,48.42,43,3
2012-05-14,7.63,267.99,51.57,43,2
2012-05-16,12.54,1072.24,84.83,43,2
2012-05-18,7.35,285.15,47.57,43,2
2012-05-25,13.94,1677.72,99.55,43,7
2012-05-27,5.32,184.48,33.12,43,2
2012-05-30,13.67,1180.49,88.73,43,3
2012-06-06,16.16,1950.82,128.42,43,7
2012-06-10,8.16,471.14,43.72,43,4
2012-06-11,5.91,282.73,32.27,43,1
2012-06-13,15.77,1861.98,108.5,43,2
2012-06-15,6.53,209.24,34.95,43,2
2012-06-16,12.06,672.08,76.17,43,1
2012-06-19,10.57,2093.7,71.05,43,3
2012-06-26,10.43,2779.86,70.43,43,7
2012-07-01,20.42,3373.72,126.73,43,5
2012-07-04,5.17,170.63,31.23,43,3
2012-07-05,12.25,2377.19,91.87,43,1
2012-07-10,9.47,1981.23,66.07,43,5
2012-07-15,38.52,5479.33,338.33,43,5
2012-11-04,4.3,102.99,24.65,43,112
2012-11-10,4.71,211.51,32.85,43,6
2012-11-12,6.52,242.04,37.7,43,2
2012-11-17,6.1,380.69,36.77,43,5
2012-11-19,6.53,208.23,36.17,43,2
2012-11-22,9.76,1284.29,64.2,43,3
2012-11-23,6.38,571.69,36.18,43,1
2012-12-09,6.56,1215.23,46.92,43,16
2012-12-19,3.8,200.98,21.05,43,10
2012-12-21,2.91,383.03,22.35,43,2
2012-12-25,5.18,323.55,31.27,43,4
2013-01-05,5.09,194.79,31.87,44,11
2013-01-06,5.02,196.03,31.8,44,1
2013-01-12,7.56,339.96,48.18,44,6
2013-01-13,5.04,219.85,30.33,44,1
2013-02-23,5.53,354.51,28.83,44,41
2013-02-25,5.31,226.3,32.22,44,2
2013-03-02,5.09,182.56,31.63,44,5
2013-03-03,5.08,226.34,35.47,44,1
2013-03-09,7.7,278.04,47.9,44,6
2013-03-16,12.03,1780.26,94.95,44,7
2013-03-17,11.42,1587.51,84.5,44,1
2013-03-23,8.55,479.04,52.78,44,6
2013-03-25,8.64,511.39,49.2,44,2
2013-03-30,7.28,657.65,45.58,44,5
2013-04-06,11.2,521.54,71.53,44,7
2013-04-13,14.06,242.9,70.9,44,7
2013-04-14,6.52,229.82,32.42,44,1
2013-04-22,5.02,225.71,33.1,44,8
2013-04-25,11.71,429.44,63.07,44,3
2013-04-27,6.48,209.47,31.1,44,2
2013-04-29,6.11,388.6,35.47,44,2
2013-04-29,11.82,455.99,63.37,44,0
2013-05-02,11.99,474,67.03,44,3
2013-05-04,16.24,1838.39,118.37,44,2
2013-05-06,12.05,480.85,62.18,44,2
2013-05-09,11.97,419.07,63.5,44,3
2013-05-12,8.01,364.17,52.47,44,3
2013-05-13,12.05,516.06,62.08,44,1
2013-05-16,11.78,512.27,66.67,44,3
2013-05-18,14.99,1866.64,108.47,44,2
2013-05-20,11.99,522.66,63.7,44,2
2013-05-24,15.87,1892.73,114.63,44,4
2013-05-26,20.52,2340.11,131.08,44,2
2013-05-31,12,499.65,61.88,44,5
2013-06-02,16.45,3153.16,124.93,44,2
2013-06-04,11.98,520.86,60.83,44,2
2013-06-06,12.01,506.27,63.35,44,2
2013-06-20,12,510.61,65.47,44,14
2013-06-27,12.13,464.78,63.75,44,7
2013-06-29,20.73,2578.19,155.7,44,2
2013-07-13,8.68,442.27,49.23,44,14
2013-07-18,12.03,547.21,64.47,44,5
2013-07-20,11.17,1709.05,77.87,44,2
2013-07-21,18.69,1246.22,127.48,44,1
2013-07-24,2.27,50.26,9.53,44,3
2013-07-25,2.19,50.26,9.7,44,1
2013-07-25,11.51,351.72,61.12,44,0
2013-07-26,13.03,547.87,72.68,44,1
2013-07-27,4.82,179.54,32.02,44,1
2013-07-28,21.84,2575.94,145.33,44,1
2013-07-30,11.96,512.17,59.05,44,2
2013-08-01,12.89,1505.27,79.88,44,2
2013-08-03,10.98,578.46,65.12,44,2
2013-08-04,24.88,4495.08,179.2,44,1
2013-08-06,2.54,88.38,17.6,44,2
2013-08-17,8.48,453.52,55.8,44,11
2013-08-17,2.5,95.2,18.15,44,0
2013-08-18,21.5,3397.7,160.83,44,1
2013-08-20,12.95,211.59,70.47,44,2
2013-08-22,9.49,1999.7,67.8,44,2
2013-08-25,31.44,2954.08,245.12,44,3
2013-08-27,13.04,517.72,69.07,44,2
2013-08-29,10.13,2056.1,70.13,44,2
2013-08-31,15.18,4689.14,145.15,44,2
2013-09-01,17,3338.45,139.58,44,1
2013-09-05,8.43,1747.56,56.28,44,4
2013-09-12,9.07,1850.86,66.67,44,7
2013-09-14,10.35,489.65,56.43,44,2
2013-09-15,6.44,360.94,38.17,44,1
2013-09-21,43.56,2640.49,277.48,44,6
2013-09-27,12.09,518.64,61.78,44,6
2013-09-28,7.17,867.93,44.93,44,1
2013-09-29,19.47,434.68,104.37,44,1
2013-10-04,11.92,430.94,62.43,44,5
2013-10-06,24.08,4530.77,175.18,44,2
2013-10-10,10.47,2004.75,65.07,44,4
2013-10-13,21.38,4231.99,165.6,44,3
2013-10-18,28.45,4890.29,224.23,44,5
2013-10-24,6.5,280.85,35.52,44,6
2013-10-27,29.68,3603.15,192.45,44,3
2013-10-30,11.95,416.32,68.28,44,3
2013-10-31,7.05,1622.3,50.88,44,1
2013-11-02,19.35,280.64,100.73,44,2
2013-11-04,19.27,277.17,99.93,44,2
2013-11-08,12.37,422.06,61.67,44,4
2013-11-10,15.88,3093.88,132.15,44,2
2013-11-12,9.06,224.55,49.18,44,2
2013-11-14,10.81,2115.94,70.48,44,2
2013-11-15,12.09,504.08,62.7,44,1
2013-11-17,23.27,3090.85,152.77,44,2
2013-11-19,12.11,479.38,62.17,44,2
2013-11-20,12.72,518.07,68.78,44,1
2013-11-21,14.03,2370.96,100.82,44,1
2013-11-23,19.59,353.35,99.97,44,2
2013-11-24,24.27,186.75,125.37,44,1
2013-11-28,4.64,490.01,25.78,44,4
2013-11-29,6.64,683.29,33.3,44,1
2013-11-29,7.75,1638.73,60.88,44,0
2013-11-30,7.5,2736.44,102.2,44,1
2013-12-05,9.76,1663.99,77.1,44,5
2013-12-07,6.03,386.14,32.02,44,2
2013-12-09,6.04,381.02,36.3,44,2
2013-12-11,12.97,516.12,74.7,44,2
2013-12-15,49.69,4666.57,303.08,44,4
2013-12-22,14.76,2360.75,115.08,44,7
2013-12-26,7.46,616.03,48.4,44,4
2013-12-28,5.99,418.14,32.82,44,2
2013-12-29,8.49,464.76,47.97,44,1
2013-12-31,11.94,420.4,67.53,44,2
2013-12-31,13.07,514.14,68.22,44,0
2014-01-02,10.84,2041.84,76.85,45,2
2014-01-03,12.05,405.93,67.77,45,1
2014-01-04,12.7,520.15,71.55,45,1
2014-01-06,5.99,419.58,30.2,45,2
2014-01-07,11.86,432.21,62.27,45,1
2014-01-08,12.84,585.73,67,45,1
2014-01-09,10.49,2093.17,70.43,45,1
2014-01-11,17.24,3087.02,114.7,45,2
2014-01-15,8.36,235.56,43.75,45,4
2014-01-16,10.24,1815.46,75.18,45,1
2014-01-17,3.87,49.28,18.13,45,1
2014-01-17,3.81,282.16,18.82,45,0
2014-01-17,12.03,506.72,61.57,45,0
2014-01-18,12.91,519.78,67.83,45,1
2014-01-21,12.09,537.25,60.18,45,3
2014-01-22,13.09,552.07,67.2,45,1
2014-01-23,10.47,2113.95,69.38,45,1
2014-01-25,12.25,553.73,63.62,45,2
2014-01-26,6.19,358.37,34.15,45,1
2014-01-28,12.11,439.96,57.85,45,2
2014-01-29,12.93,505.97,65.92,45,1
2014-01-31,12.06,539.95,60.25,45,2
2014-02-01,12.71,524.33,68.12,45,1
2014-02-04,12.04,512.22,62.18,45,3
2014-02-05,12.93,505.97,65.92,45,1
2014-02-06,9.92,1817.19,69.27,45,1
2014-02-07,12.06,483.89,58.12,45,1
2014-02-08,10.96,542.88,58.83,45,1
2014-02-13,11.02,2079.47,70.03,45,5
2014-02-14,4.01,74.72,19.2,45,1
2014-02-14,3.87,49.28,18.13,45,0
2014-02-14,12.12,481.57,59.72,45,0
2014-02-15,12.93,505.97,65.92,45,1
2014-02-18,11.89,265.08,57.68,45,3
2014-02-27,11.46,2147.36,75.68,45,9
2014-03-05,12.89,519.32,73.48,45,6
2014-03-07,12.01,404.69,57.35,45,2
2014-03-08,17.07,2881.53,113.78,45,1
2014-03-21,12.13,472.77,62.32,45,13
2014-03-21,3.88,53.85,18.83,45,0
2014-03-21,3.8,287.91,19.67,45,0
2014-03-28,11.98,316.04,62.97,45,7
2014-04-03,17.3,3436.55,121.98,45,6
2014-04-08,6.48,241.77,32.35,45,5
2014-04-10,10.63,2095.78,68.45,45,2
2014-04-13,6.53,237.37,31.02,45,3
2014-05-10,5.15,182.68,32.6,45,27
2014-05-11,2.86,38.15,12.63,45,1
2014-05-11,2.84,172.12,13.45,45,0
2014-05-17,13,513.24,68.7,45,6
2014-05-25,12.35,235.17,62.57,45,8
2014-05-27,11.38,324.23,57.97,45,2
2014-05-29,12.01,428.11,59.03,45,2
2014-05-31,4.91,209.14,30.02,45,2
2014-06-01,9.59,441.34,47.17,45,1
2014-06-02,11.93,518.5,62.45,45,1
2014-06-05,12.02,500.73,61.48,45,3
2014-06-07,11.61,463.91,59.6,45,2
2014-06-09,7.74,285,47.73,45,2
2014-06-10,12.03,498.23,57.75,45,1
2014-06-12,12.01,485.59,57.02,45,2
2014-06-14,6.23,323,39.17,45,2
2014-06-15,10.06,225.86,51,45,1
2014-06-15,10.25,487.78,54.95,45,0
2014-06-19,11.98,464.61,62.35,45,4
2014-06-26,5.7,92.85,29.13,45,7
2014-06-30,17.72,5206.4,174.75,45,4
2014-07-03,15.76,1622.11,98.38,45,3
2014-07-08,10.14,958.89,55.63,45,5
2014-07-11,12.05,418.85,57.78,45,3
2014-07-12,18.86,279.27,105.23,45,1
2014-07-13,6.18,316.37,37.58,45,1
2014-07-17,11.99,533.88,63.88,45,4
2014-07-18,12.9,510.93,67.3,45,1
2014-07-20,13.35,2211.21,93.18,45,2
2014-07-24,11.89,419.1,60.23,45,4
2014-07-25,12.88,513.07,66.98,45,1
2014-07-26,15.65,2830.73,113.42,45,1
2014-07-27,19.96,578.45,106.67,45,1
2014-07-31,11.93,516.56,59.98,45,4
2014-08-01,12.99,512.51,64.5,45,1
2014-08-02,14.8,2765.92,110.73,45,1
2014-08-03,14.98,3019.6,115.58,45,1
2014-08-07,12.02,484.26,61.02,45,4
2014-08-08,12.77,539.91,67.08,45,1
2014-08-11,11.87,425.75,60.68,45,3
2014-08-14,11.94,488.22,59.17,45,3
2014-08-15,12.94,504.71,65.57,45,1
2014-08-16,6.59,631.92,43.8,45,1
2014-08-18,11.93,470.5,62.13,45,2
2014-08-18,6.57,207.09,31.82,45,0
2014-08-26,11.95,275.39,60.83,45,8
2014-08-28,12.14,414.99,61.93,45,2
2014-08-29,13.04,544.08,64.28,45,1
2014-08-30,15.04,1908.48,107.88,45,1
2014-08-31,15.4,89.5,78.43,45,1
2014-09-02,3.93,306.92,20.78,45,2
2014-09-02,8.41,218.96,42.35,45,0
2014-09-02,12.12,515.52,62.95,45,0
2014-09-04,12.05,518.22,60.23,45,2
2014-09-05,12.88,510.68,64.5,45,1
2014-09-07,24.62,4769.59,211.32,45,2
2014-09-09,12.02,523.83,60.58,45,2
2014-09-10,12.97,510.77,70.58,45,1
2014-09-14,31.47,5266.44,289.93,45,4
2014-09-18,12.79,513.5,66.15,45,4
2014-09-19,12.71,522.06,64.53,45,1
2014-09-19,12.09,528.43,65.63,45,0
2014-09-23,12.01,482.16,59.63,45,4
2014-09-24,12.8,508.02,69.05,45,1
2014-09-25,11.87,266.13,58.7,45,1
2014-09-30,2.1,54.92,10.6,45,5
2014-10-01,2.37,95.22,11.45,45,1
2014-10-02,3.4,198.88,18.15,45,1
2014-10-04,50.36,4897.31,309.68,45,2
2014-10-18,6.5,208.24,33.87,45,14
2014-10-23,12.43,397.73,66.78,45,5
2014-10-25,12.87,527.3,68.9,45,2
2014-10-27,12.18,489.21,64.03,45,2
2014-10-31,6.96,203.37,35.47,45,4
2014-11-02,24.08,208.16,135.97,45,2
2014-11-07,12,512.41,62.17,45,5
2014-11-08,12.63,511.72,73.53,45,1
2014-11-10,12.91,537.42,67.35,45,2
2014-11-11,11.99,428.97,63,45,1
2014-11-13,12.88,524.23,68.77,45,2
2014-11-13,12.11,453.71,65.73,45,0
2014-11-14,8.26,192.98,42.85,45,1
2014-11-14,3.89,288.75,20.98,45,0
2014-11-17,20.21,399.48,112.97,45,3
2014-11-18,11.17,298.03,56.67,45,1
2014-11-18,12.81,567.95,71.22,45,0
2014-11-20,11.43,322.34,57.92,45,2
2014-11-20,12.64,519.75,65.67,45,0
2014-11-22,12.2,530.13,60.2,45,2
2014-11-23,15.97,2874.65,112.53,45,1
2014-11-27,7.17,1044.55,46.23,45,4
2014-11-28,12.95,205.13,70.23,45,1
2014-12-02,11.74,471.33,63.67,45,4
2014-12-04,13.08,567.63,69.3,45,2
2014-12-05,11.46,614.38,61.6,45,1
2014-12-06,5.95,383.73,33.47,45,1
2014-12-07,5.31,238.01,30.55,45,1
2014-12-09,3.5,162.08,18.57,45,2
2014-12-10,3.6,284.37,18.93,45,1
2014-12-12,2.46,170.8,18.87,45,2
2014-12-14,42.33,4192.36,271.33,45,2
2014-12-18,4.11,213.98,20.43,45,4
2014-12-18,4.73,212.19,22.65,45,0
2014-12-19,4.73,212.19,22.65,45,1
2014-12-19,4.09,135.02,19.45,45,0
2014-12-23,11.83,419.64,62.78,45,4
2014-12-24,11.99,572.75,62.33,45,1
2014-12-28,14.56,2345.52,121.82,45,4
2014-12-30,12.75,506.72,70.53,45,2
2014-12-31,11.92,253.28,63.93,45,1
2015-01-03,22.14,3600.49,161.67,46,3
2015-01-06,12.11,418.34,63.18,46,3
2015-01-06,13.12,520.88,67.97,46,0
2015-01-08,12.83,523.34,69.83,46,2
2015-01-08,11.09,304.92,60.4,46,0
2015-01-11,10.04,1576.98,63.75,46,3
2015-01-13,12.72,514.35,69.7,46,2
2015-01-13,11.98,272.47,61.72,46,0
2015-01-15,11.59,611.54,60.68,46,2
2015-01-15,12.16,461.3,60.33,46,0
2015-01-21,12.15,546.9,66.48,46,6
2015-01-22,12.07,412.8,59.62,46,1
2015-01-23,12.14,545.52,63,46,1
2015-01-24,4.96,251.92,32.28,46,1
2015-01-27,11.98,671.86,59.8,46,3
2015-01-27,12.1,408.2,60.08,46,0
2015-01-28,11.53,325.04,56.65,46,1
2015-01-28,11.96,264.56,60.97,46,0
2015-01-30,12,419.81,58.57,46,2
2015-01-31,12.69,505.27,66.25,46,1
2015-02-01,20.17,378.84,97.9,46,1
2015-02-03,11.88,272.85,62.63,46,2
2015-02-03,7.86,362.93,38.2,46,0
2015-02-04,11.27,363,59.63,46,1
2015-02-06,9.8,0,44.22,46,2
2015-02-10,12.72,607.57,68.65,46,4
2015-02-10,12.01,395.21,59.4,46,0
2015-02-12,11.59,584.3,58,46,2
2015-02-16,12.25,481.14,59.47,46,4
