Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2016-11-28,6.77,211.2,37.55,29,1
2016-11-30,4.51,154.36,25.08,29,2
2016-12-01,8.35,317.27,43.03,29,1
2016-12-02,9.7,196.97,52.13,29,1
2016-12-03,19.7,3733.37,216.55,29,1
2016-12-04,8.62,202.83,43.47,29,1
2016-12-07,7.8,225.36,38.1,29,3
2016-12-08,10.92,219.34,55,29,1
2016-12-10,22.18,3425.52,141.13,29,2
2016-12-11,5.55,156.45,28.97,29,1
2016-12-13,7.83,147.86,42.52,29,2
2016-12-14,7.81,188.3,42.23,29,1
2016-12-15,2.69,154.96,14.93,29,1
2016-12-15,15.61,620.08,93,29,0
2016-12-17,25.27,384.41,150.47,29,2
2016-12-18,10.65,271.31,63.32,29,1
2016-12-21,9.88,200.3,56.43,29,3
2016-12-22,5.43,190.91,30.37,29,1
2016-12-25,28.72,572.33,178.2,29,3
2016-12-28,9.87,238.05,54.82,29,3
2016-12-29,2.52,55.4,15.65,29,1
2017-01-02,10.96,293.69,56.6,30,4
2017-01-03,7.78,146.15,41.25,30,1
2017-01-04,10.97,216.28,57.12,30,1
2017-01-05,9.58,226.36,48.9,30,1
2017-01-08,15.64,91.15,97.33,30,3
2017-01-09,10.42,266.56,68.45,30,1
2017-01-11,15.38,613.85,108.9,30,2
2017-01-15,24.46,1420.52,210.35,30,4
2017-01-19,5.29,141.16,32.9,30,4
2017-01-21,51.22,3631.69,343.82,30,2
2017-01-22,9.76,194.69,56.57,30,1
2017-01-25,18.31,271.1,102.53,30,3
2017-01-26,7.87,214.72,46.23,30,1
2017-01-30,13.37,203.11,72.93,30,4
2017-01-31,11.06,188.65,60.22,30,1
2017-02-01,11.68,245.45,62.32,30,1
2017-02-04,9.81,201.77,54.47,30,3
2017-02-05,24.72,397.28,141.37,30,1
2017-02-08,10.95,188.23,58.53,30,3
2017-02-09,10.96,252.93,60.4,30,1
2017-02-11,33.1,1678.63,216.33,30,2
2017-02-15,5.31,189.71,28.57,30,4
2017-02-16,10.97,221.36,56.78,30,1
2017-02-18,49.57,1758.02,321.4,30,2
2017-02-19,24.68,844.07,148.15,30,1
2017-02-22,7.83,155.04,44.1,30,3
2017-02-23,6.81,34.08,35.02,30,1
2017-02-27,33.69,2094.71,227.62,30,4
2017-02-28,8.01,195.47,41.73,30,1
2017-03-02,14.58,236.97,80.13,30,2
2017-03-03,10.16,231.69,51.65,30,1
2017-03-05,27.49,3404.3,336.68,30,2
2017-03-07,8.31,229.73,41.85,30,2
2017-03-09,3.66,420.54,25.07,30,2
2017-03-10,11.16,254.23,58.2,30,1
2017-03-17,10.86,257.84,58.22,30,7
2017-04-08,103.25,11913.71,858.62,30,22
2017-05-08,5.46,89.83,28.75,30,30
2017-05-09,4.52,129.54,28.2,30,1
2017-05-13,50.11,4478.45,340.07,30,4
2017-05-17,1.75,0,10.47,30,4
2017-05-28,3.86,151.29,26.23,30,11
2017-05-29,3,116.63,18.87,30,1
2017-05-31,6.1,182.47,35.7,30,2
2017-06-05,4.42,188.32,28.15,30,5
2017-06-07,4.58,202.52,29.02,30,2
2017-06-10,4.54,202.88,27.77,30,3
2017-06-17,49.97,6910.53,424.35,30,7
2017-06-23,2.23,76.79,14.87,30,6
2017-06-28,7.06,259.51,44.22,30,5
2017-07-03,4.72,410.16,32.33,30,5
2017-09-22,5.57,175.59,32.42,30,81
2017-09-25,5.42,204.9,29.37,30,3
2017-09-26,6.14,103.58,33.28,30,1
2017-09-28,5.53,186.59,30.82,30,2
2017-09-29,6.54,288.03,38.33,30,1
2017-10-04,6.15,173.81,33.47,30,5
2017-10-05,3.9,176.7,21.83,30,1
2017-10-12,3.93,160.35,23.73,30,7
2017-10-24,2.5,128.7,15.63,30,12
2017-11-02,4.7,120.71,25.7,30,9
2017-11-03,5.6,83.19,26.2,30,1
2017-11-13,5.68,72.16,30.13,30,10
2017-11-14,5.85,349.47,34.6,30,1
2017-11-17,8.46,78.76,44.25,30,3
2017-11-20,5.66,67.72,29.78,30,3
2017-11-23,11.27,236.16,60.57,30,3
2017-11-25,6.7,140.4,39,30,2
2017-11-26,5.87,104.19,32.08,30,1
2017-11-28,5.38,127.12,29.67,30,2
2017-11-30,6.2,72.51,33.58,30,2
2017-12-03,8.61,218.8,46.53,30,3
2017-12-04,5.15,271.68,32.63,30,1
2017-12-05,6.68,307.45,40.52,30,1
2017-12-06,4.52,216.49,28.45,30,1
2017-12-12,7.65,455.13,54.87,30,6
2017-12-14,6.99,358.79,43.8,30,2
2017-12-15,6.58,293.19,38.42,30,1
2017-12-16,2.49,94.18,14.32,30,1
2017-12-18,6.62,310.77,38.5,30,2
2017-12-19,10.17,610.62,63.95,30,1
2017-12-20,6.53,298.45,39.15,30,1
2017-12-22,22.91,1370.11,141.35,30,2
2017-12-23,2.07,33.75,12.92,30,1
2017-12-24,13.45,800.4,83.62,30,1
2017-12-26,7.52,430.09,47.47,30,2
2017-12-27,5.15,292.76,31.93,30,1
2018-01-03,4.67,230.5,29.4,31,7
2018-01-03,2.52,133.37,15.83,31,0
2018-01-04,14.28,911.45,89.47,31,1
2018-01-05,5.05,274.38,31.68,31,1
2018-01-09,5.06,280.32,31.62,31,4
2018-01-10,7.7,454.74,51.97,31,1
2018-01-11,6.57,329.73,40.85,31,1
2018-01-12,21.16,1318.69,136.53,31,1
2018-01-17,5.14,292.74,29.72,31,5
2018-01-17,6.6,300.23,38.58,31,0
2018-01-18,7.64,297.04,44.77,31,1
2018-01-19,40.65,2146.96,259.57,31,1
2018-01-22,4.47,211.48,30.27,31,3
2018-01-24,11.15,563.05,63.88,31,2
2018-01-25,8.51,359.68,51.03,31,1
2018-01-27,29.93,1082.7,182.65,31,2
2018-01-30,5.87,251.98,36.07,31,3
2018-01-31,12.33,521.65,75.53,31,1
2018-02-01,8.43,256.65,42.17,31,1
2018-02-02,5.81,131.88,30.9,31,1
2018-02-06,8.48,386.7,49.9,31,4
2018-02-07,8.48,369.34,49.02,31,1
2018-02-13,6.48,284.43,39.25,31,6
2018-02-14,4.69,235.06,26.87,31,1
2018-02-15,6.6,290.94,39.68,31,1
2018-02-16,10.63,469.15,63.08,31,1
2018-02-18,26.18,1021.01,165.83,31,2
2018-02-23,6.46,283.87,39.57,31,5
2018-02-26,2.64,160.66,15.77,31,3
2018-02-28,10.41,484.3,63.72,31,2
2018-02-28,5.6,242.77,32.85,31,0
2018-03-01,6.41,291.56,39.85,31,1
2018-03-04,16.69,578.45,107.07,31,3
2018-03-07,4.56,217.73,28.28,31,3
2018-03-14,5.71,71.49,29.33,31,7
2018-03-16,8.23,63.06,41.73,31,2
2018-03-18,16.52,745.98,95.3,31,2
2018-03-19,5.81,79.4,29.57,31,1
2018-03-22,8.26,66.48,41.95,31,3
2018-03-23,16.44,1224.04,103.2,31,1
2018-03-28,2.59,145.07,16.63,31,5
2018-04-03,5.65,65.71,31.48,31,6
2018-04-07,9.84,230.74,52,31,4
2018-04-13,3.45,64.18,17.68,31,6
2018-04-13,10.21,239.12,54.57,31,0
2018-04-16,4.5,92.74,23.82,31,3
2018-04-19,8.53,218.75,46,31,3
2018-04-19,4.18,263.64,23.28,31,0
2018-04-26,2.94,52.63,15.78,31,7
2018-04-29,18.35,804.58,112.65,31,3
2018-05-04,11.49,194.84,75.67,31,5
2018-05-08,6.44,126.68,38.75,31,4
2018-05-10,10.83,211.72,63.38,31,2
2018-05-11,10.79,211.71,62.55,31,1
2018-05-13,10.9,729.59,71.6,31,2
2018-05-13,2.11,42.47,14.7,31,0
2018-05-16,9.66,206.5,56.77,31,3
2018-05-19,5.66,117.52,34.35,31,3
2018-05-27,4.77,86.42,29.1,31,8
2018-05-29,13.01,687.55,85.27,31,2
2018-06-03,9.6,1427.65,134.63,31,5
2018-06-05,8.54,391.61,53.62,31,2
2018-06-08,6.53,295.95,42.77,31,3
2018-06-09,10.49,462.26,65.48,31,1
2018-06-11,6.45,293.61,43.05,31,2
2018-06-14,4.56,221.39,29.32,31,3
2018-06-15,8.4,366.79,55.22,31,1
2018-06-18,1.93,111.88,12.95,31,3
2018-06-22,3.93,168.73,26.4,31,4
2018-06-24,20.1,1251.32,143.33,31,2
2018-07-08,6.44,298.86,41.12,31,14
2018-07-10,10.82,337.39,61.88,31,2
2018-07-12,20.76,899.25,139.7,31,2
2018-07-17,10.85,333.32,61.67,31,5
2018-07-19,10.92,346.08,58.3,31,2
2018-07-24,13.23,326.23,70.2,31,5
2018-07-30,8.59,320.1,45.53,31,6
2018-08-01,8.53,335.89,46.82,31,2
2018-08-03,20.53,1314.78,141.95,31,2
2018-08-07,10.89,333.5,59.27,31,4
2018-08-13,9.46,79.62,50.65,31,6
2018-08-14,9.48,71.33,50.83,31,1
2018-08-15,5.03,67.85,32,31,1
2018-08-17,8.11,147.57,45.63,31,2
2018-08-18,15.2,1080.37,103.47,31,1
2018-08-20,6.48,126.28,38.42,31,2
2018-08-21,5.43,72.53,30.18,31,1
2018-08-23,8.65,74.27,45.88,31,2
2018-08-24,6.18,86.66,33.53,31,1
2018-08-25,19.74,1333,136.1,31,1
2018-08-27,9.71,87.08,53.87,31,2
2018-08-28,6.82,137.78,37.6,31,1
2018-08-30,8.79,75.88,48.5,31,2
2018-08-31,4.16,176.54,25.38,31,1
2018-09-04,4.32,77.11,23.15,31,4
2018-09-05,10.83,330.32,57.82,31,1
2018-09-07,5.62,72.9,31.12,31,2
2018-09-09,22.59,811.93,134.65,31,2
2018-09-11,11.28,93.33,63.55,31,2
2018-09-13,8.07,102.75,47.48,31,2
2018-09-14,24.15,1400.86,167.13,31,1
2018-09-16,7.4,74,36.68,31,2
2018-09-18,8.21,81.75,44.82,31,2
2018-09-20,8.77,379.07,55.27,31,2
2018-09-21,7.1,323.16,46.98,31,1
2018-09-23,41.01,1948.25,297.6,31,2
2018-09-25,5.14,59.95,27.22,31,2
2018-09-26,8.82,49.26,47.47,31,1
2018-09-27,9.19,71.07,49.07,31,1
2018-09-29,22.9,876.88,131.13,31,2
2018-10-01,4.32,160.18,24.78,31,2
2018-10-03,7.06,67.03,34.1,31,2
2018-10-04,8.83,70.58,45.07,31,1
2018-10-06,11.28,593.43,64.37,31,2
2018-10-09,5.69,56.62,30.33,31,3
2018-10-12,8.8,69.6,47.42,31,3
2018-10-13,18.86,717.51,109.87,31,1
2018-10-18,5.55,73.32,32.1,31,5
2018-10-20,24.23,844.05,140.7,31,2
2018-10-22,7.44,454.73,46.18,31,2
2018-10-24,8.71,203.98,47.4,31,2
2018-10-27,28.33,1245.28,166.87,31,3
2018-10-29,8.65,202.81,45.72,31,2
2018-10-31,7.95,61.24,40.72,31,2
2018-11-03,34.95,1781.06,201.5,31,3
2018-11-05,17.33,380.05,87.07,31,2
2018-11-07,12.64,313.33,64.57,31,2
2018-11-08,12.97,1241.83,75.62,31,1
2018-11-10,28.97,1214.6,177.37,31,2
2018-11-12,14.71,334.76,73.4,31,2
2018-11-13,7.59,139.94,37.07,31,1
2018-11-15,17.74,1745.34,100.7,31,2
2018-11-17,28.99,2742.65,176.47,31,2
2018-11-19,17.85,1636.47,103.65,31,2
2018-11-20,14.51,335.11,73.15,31,1
2018-11-22,26.61,715.58,139.27,31,2
2018-11-24,27.85,2349.54,166.93,31,2
2018-11-26,18.32,1780.14,113.42,31,2
2018-11-28,19.68,1841.21,124.85,31,2
2018-11-29,13.29,417.99,72.12,31,1
2018-12-02,12.22,215.69,67.77,31,3
2018-12-03,10.75,209.32,55.22,31,1
2018-12-04,17.15,450.93,88.23,31,1
2018-12-06,7.64,658.07,43.08,31,2
2018-12-08,25.4,1569.89,163.85,31,2
2018-12-11,20.95,396.6,109.23,31,3
2018-12-12,16.24,474.48,79.22,31,1
2018-12-13,11.53,182.71,60.22,31,1
2018-12-15,29.02,2396.45,191.23,31,2
2018-12-16,6.89,230.01,38.37,31,1
2018-12-18,16.41,486.54,81.62,31,2
2018-12-19,27.06,721.57,144,31,1
2018-12-21,37.45,1879.5,209.52,31,2
2018-12-22,9.99,282.49,54.95,31,1
2018-12-24,14.59,434.87,75.3,31,2
2018-12-25,21.11,900.35,110.5,31,1
2018-12-26,11.75,197.71,64.82,31,1
2018-12-27,12.48,229.89,69.5,31,1
2018-12-29,42.49,2969.18,293.57,31,2
2019-01-03,15.52,244.5,85.57,32,5
2019-01-04,12.25,175.66,64.17,32,1
2019-01-05,11.45,1074.97,70.02,32,1
2019-01-07,10.6,223.08,57.27,32,2
2019-01-09,11.34,241,63.17,32,2
2019-01-09,6.97,145.98,37.55,32,0
2019-01-11,8.48,173.97,48.17,32,2
2019-01-11,24.88,669.76,129.17,32,0
2019-01-16,11.19,197.49,56.4,32,5
2019-01-17,16.44,445.64,85.32,32,1
2019-01-19,48.46,4856.44,283.1,32,2
2019-01-21,17.43,274.92,100.83,32,2
2019-01-23,11.02,182,61.42,32,2
2019-01-26,17.43,353.65,95.7,32,3
2019-01-27,36.4,3183.03,225.38,32,1
2019-01-30,11.65,204.94,57.27,32,3
2019-01-30,11.42,229.51,61.85,32,0
2019-02-01,10.16,223.16,55.63,32,2
2019-02-02,3.85,206.8,23.42,32,1
2019-02-03,22.96,887.13,128.93,32,1
2019-02-04,4.34,252.65,44.37,32,1
2019-02-05,12.85,277.42,69.1,32,1
2019-02-05,10.31,170.6,55.18,32,0
2019-02-08,16.46,614.42,77.07,32,3
2019-02-10,15.1,378.2,72.5,32,2
2019-02-13,9.62,208.16,50.08,32,3
2019-02-15,12.73,357.16,63.67,32,2
2019-02-15,14,327.25,72.37,32,0
2019-02-17,11.66,237.04,61.23,32,2
2019-02-20,11.64,213.64,63.43,32,3
2019-02-21,8.61,148.14,46.63,32,1
2019-02-23,23.38,630.57,117.83,32,2
2019-02-24,19.59,750.74,93.37,32,1
2019-02-25,7.84,151.76,41.68,32,1
2019-03-01,25.92,715.29,130.95,32,4
2019-03-04,4.6,485.98,28.4,32,3
2019-03-06,10.71,202.18,56.18,32,2
2019-03-07,10.07,182.23,54.07,32,1
2019-03-09,22.61,639.36,114.3,32,2
2019-03-09,2.31,33.36,22.62,32,0
2019-03-10,26.95,673.55,139.25,32,1
2019-03-14,1.9,36.01,10.32,32,4
2019-03-15,18.14,284.63,102.32,32,1
2019-03-17,13.76,224.24,77.4,32,2
2019-03-20,10.04,182.26,51.12,32,3
2019-03-21,14.17,224.69,77.42,32,1
2019-03-23,16.43,430.13,82.17,32,2
2019-03-24,26.08,1002.74,145.75,32,1
2019-03-26,16.11,1162.16,101.8,32,2
2019-03-28,14.96,429.35,75.53,32,2
2019-03-31,23.92,1018.17,134.82,32,3
2019-04-01,9.7,212.58,51.92,32,1
2019-04-03,9.7,162.67,55.58,32,2
2019-04-04,7.74,139.03,40.37,32,1
2019-04-07,13.6,241.87,71.1,32,3
2019-04-08,12.95,205.39,64.88,32,1
2019-04-09,9.49,655.86,49.75,32,1
2019-04-11,9.71,205.39,51.97,32,2
2019-04-15,10.06,211.52,52.25,32,4
2019-04-16,9.89,210.43,52.83,32,1
2019-04-17,6.93,149.79,36,32,1
2019-04-20,17.9,419.83,94.52,32,3
2019-04-23,8.88,205.85,47.9,32,3
2019-04-24,9.87,196.35,52.13,32,1
2019-04-25,10.43,196.2,55.45,32,1
2019-04-29,15.03,231.61,83.97,32,4
2019-04-30,6.93,141.33,40.57,32,1
2019-05-04,52.47,6591.85,355.43,32,4
2019-05-05,5.07,62.46,49.42,32,1
2019-05-07,5.61,189.69,59.02,32,2
2019-05-08,6.49,128.61,36.9,32,1
2019-05-09,10.23,178.96,56.22,32,1
2019-05-10,6.89,151.15,39.07,32,1
2019-05-12,8.04,175.07,46.73,32,2
2019-05-14,10.02,180.95,56.05,32,2
2019-05-16,26.22,880.47,156.9,32,2
2019-05-19,2.56,259.4,18.88,32,3
2019-05-20,15.28,237.6,80.52,32,1
2019-05-21,17.94,285.47,92.13,32,1
2019-05-23,15.42,269.04,90.62,32,2
2019-05-28,13.88,332.68,75.47,32,5
2019-05-29,9.04,175.02,49.12,32,1
2019-06-03,7.18,145.9,39.02,32,5
2019-06-04,11.82,197.18,60.88,32,1
2019-06-05,11.12,182.92,67.28,32,1
2019-06-06,7.77,131.26,44.6,32,1
2019-06-07,4,84.66,24.15,32,1
2019-06-10,5.95,115.18,34.62,32,3
2019-06-11,11.11,182.12,63.8,32,1
2019-06-12,11.2,182.32,63.57,32,1
2019-06-14,8.29,139.57,45.65,32,2
2019-06-17,11.93,228.89,60.8,32,3
2019-06-18,12.84,170.51,63.02,32,1
2019-06-24,13.51,237.28,66.85,32,6
2019-06-25,9.17,205.35,48.47,32,1
2019-06-26,6.82,144.24,35.67,32,1
2019-06-28,10.21,166.63,53.37,32,2
2019-07-01,9.12,204.48,49.1,32,3
2019-07-02,3.56,70.15,19.85,32,1
2019-07-08,10.98,162.69,60.27,32,6
2019-07-09,9.13,204.13,49.5,32,1
2019-07-10,4.71,98.73,25.95,32,1
2019-07-11,14.3,245.51,74.23,32,1
2019-07-15,7.42,143.57,41.23,32,4
2019-07-17,7.56,130.78,37.72,32,2
2019-07-22,5.86,108.14,33.52,32,5
2019-07-23,9.09,205.03,50.48,32,1
2019-07-24,9.76,204.99,52.9,32,1
2019-07-30,10.16,215.13,56.7,32,6
2019-07-31,13.6,376.42,74.72,32,1
2019-08-01,4.02,89.74,23.33,32,1
2019-08-07,9.11,205.34,47.38,32,6
2019-08-08,14.49,242.32,76.58,32,1
2019-08-11,51.77,6976.39,703.75,32,3
2019-08-21,8.88,204.79,48.1,32,10
2019-08-22,8.88,206.23,46.83,32,1
2019-08-25,22.65,1049.9,128.62,32,3
2019-08-26,6.91,121.74,37.53,32,1
2019-08-27,4.8,79.93,29.83,32,1
2019-08-28,10.57,167.28,64.55,32,1
2019-09-03,5.21,70.64,33.62,32,6
2019-09-04,5.81,110.27,32.1,32,1
2019-09-07,68.76,9643.5,860.25,32,3
2019-09-10,3.76,71.31,21.82,32,3
2019-09-12,5.9,119.63,31.77,32,2
2019-09-12,6.24,113.47,33.37,32,0
2019-09-13,7.53,130.71,45.33,32,1
2019-09-14,12.07,209.76,77.33,32,1
2019-09-16,10.99,182.34,58.93,32,2
2019-09-17,15.34,336.07,76.75,32,1
2019-09-18,10.29,195.65,51.65,32,1
2019-09-19,11.15,182.04,61.28,32,1
2019-09-23,12.39,226.45,69.47,32,4
2019-09-24,4.94,101,26.37,32,1
2019-09-25,4.93,96.89,27.1,32,1
2019-09-28,10.08,165.24,50.98,32,3
2019-09-30,8.92,214,45.2,32,2
2019-10-02,8.3,119.26,42.73,32,2
2019-10-04,7.38,141.25,41.03,32,2
2019-10-04,2.42,54.94,23.45,32,0
2019-10-04,1.72,69.11,16.67,32,0
2019-10-06,21.45,494.89,102.1,32,2
2019-10-08,2.28,53.01,22.5,32,2
2019-10-10,7.7,121.76,41.28,32,2
2019-10-11,6.94,104.2,36.2,32,1
2019-10-13,14.01,241.43,75.52,32,2
2019-10-17,9.56,144.66,52.95,32,4
2019-10-18,8.74,213.06,45.17,32,1
2019-10-19,10.14,144.59,56.42,32,1
2019-10-20,19.86,351.89,116.77,32,1
2019-10-22,8.99,213.48,55.78,32,2
2019-10-23,9.41,129,50.42,32,1
2019-10-24,9.54,128.17,51.8,32,1
2019-10-26,24.19,1046.83,135.33,32,2
2019-10-27,9.62,178.98,56.62,32,1
2019-10-29,9.83,143.15,55.73,32,2
2019-10-30,8.87,143.06,49.1,32,1
2019-10-31,9.62,167.66,51.13,32,1
2019-11-02,27.21,890.87,156.75,32,2
2019-11-03,9.41,168.03,53.5,32,1
2019-11-05,8.3,143.88,47.52,32,2
2019-11-06,6,93.71,32.28,32,1
2019-11-23,24.49,892.34,157.8,32,17
2019-12-05,9.64,221.1,52.65,32,12
2019-12-07,22.63,653.57,124.73,32,2
2019-12-09,10.43,176.61,58.15,32,2
2019-12-10,11.93,203.79,64.2,32,1
2019-12-11,3.96,51.48,21.83,32,1
2019-12-12,10.51,188.43,56.62,32,1
2019-12-14,10.58,320.01,65.13,32,2
2019-12-15,30.74,2308.09,185.57,32,1
2019-12-17,15.24,208.3,80.28,32,2
2019-12-18,9.42,158.7,49.03,32,1
2019-12-19,11.8,197.66,63.03,32,1
2019-12-21,15.46,207.47,82.08,32,2
2019-12-22,9.67,883.38,58.62,32,1
2019-12-23,8.28,111.4,45.22,32,1
2019-12-24,9.55,172.07,50.43,32,1
2019-12-25,9.89,167.82,53.18,32,1
2019-12-27,24.73,724.44,129.78,32,2
2019-12-28,15.17,216.5,83.23,32,1
2019-12-31,12.65,200.71,69.32,32,3
2020-01-01,10.07,169.99,53.93,33,1
2020-01-02,9.6,156.14,49.57,33,1
2020-01-05,34.95,1467.67,195.95,33,3
2020-01-07,10.33,178.8,53.88,33,2
2020-01-08,8.24,156.79,42.82,33,1
2020-01-10,10.52,180.69,55.58,33,2
2020-01-11,17.43,316.58,92.97,33,1
2020-01-13,6.88,138.07,37.23,33,2
2020-01-14,5.67,130.74,31.48,33,1
2020-01-15,9.89,177.23,49.08,33,1
2020-01-18,47.94,4755.77,322.85,33,3
2020-01-21,6.44,130.88,41.77,33,3
2020-01-23,9.38,172.25,53.83,33,2
2020-01-24,6.75,138.01,36.22,33,1
