Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2013-09-26,12.4,36.35,54.45,45,0
2013-09-29,3.06,1516.41,14.97,45,3
2013-10-01,20.29,33.86,81.2,45,2
2013-10-01,3.79,586.84,27.08,45,0
2013-10-03,8.13,110.24,32.23,45,2
2013-10-03,13.72,70.93,59.92,45,0
2013-10-07,10.16,0,40.18,45,4
2013-10-10,16.38,494.57,72.67,45,3
2013-10-14,9.7,0,40.23,45,4
2013-10-15,8.14,0,30.25,45,1
2013-10-17,3.42,0,17.88,45,2
2013-10-17,9.34,402.54,36.08,45,0
2013-10-17,4.96,69.66,17.97,45,0
2013-10-17,3.5,0,16.73,45,0
2013-10-18,13.62,1612.79,63.05,45,1
2013-10-19,13.02,1337.03,62.77,45,1
2013-10-19,19.08,1667.42,109.93,45,0
2013-10-20,14.48,68.9,77.52,45,1
2013-10-22,7.78,196.06,31.98,45,2
2013-10-24,3.34,0,16.45,45,2
2013-10-24,6.21,36.75,23.95,45,0
2013-10-24,6.55,0,32.82,45,0
2013-10-26,7.52,191.16,27.95,45,2
2013-10-26,10.43,1013.77,50.62,45,0
2013-10-27,27.41,782.39,147.52,45,1
2013-10-29,10.07,0,42.7,45,2
2013-10-30,13.2,54.27,53.02,45,1
2013-11-02,40.91,3670.41,201.92,45,3
2013-11-07,3.29,0,17.75,45,5
2013-11-07,6.75,35.56,26.17,45,0
2013-11-07,9.12,34.27,46.5,45,0
2013-11-09,7.81,183.75,29.18,45,2
2013-11-10,15.66,110.76,89.58,45,1
2013-11-11,10.7,0,45.52,45,1
2013-11-12,9.63,415.75,40.65,45,1
2013-11-14,6.67,36.29,26.18,45,2
2013-11-15,15.97,1806.13,107.12,45,1
2013-11-16,17.67,142.52,81.97,45,1
2013-11-17,21.13,119.63,105.32,45,1
2013-11-19,7.78,197.77,37.08,45,2
2013-11-21,4.85,0,19.72,45,2
2013-11-21,10.32,35.04,51.58,45,0
2013-11-21,9.34,400.72,44.33,45,0
2013-11-23,9.89,0,36.9,45,2
2013-11-24,6.49,715.95,30.52,45,1
2013-11-24,16.2,96.78,78.3,45,0
2013-11-26,15.9,436.54,80.78,45,2
2013-11-28,17.1,36.15,54.15,45,2
2013-11-30,31.03,976.18,145.3,45,2
2013-12-01,13.07,68.84,68.25,45,1
2013-12-03,8.14,37.14,35.92,45,2
2013-12-04,6.84,68.7,32.9,45,1
2013-12-04,8.35,0,29.8,45,0
2013-12-08,21.09,34.84,97.68,45,4
2013-12-14,2.1,34.78,11.38,45,6
2013-12-14,9.92,672.06,39.68,45,0
2013-12-15,14.16,40.5,72.67,45,1
2013-12-17,21.22,2357.88,93.72,45,2
2013-12-19,11.11,35.37,48.13,45,2
2013-12-21,29.2,3511.71,178.4,45,2
2013-12-22,14.96,880.32,84.02,45,1
2013-12-24,8.18,33.27,38.43,45,2
2013-12-28,8.27,1555.86,61.57,45,4
2013-12-28,10.16,1696.94,62.72,45,0
2013-12-29,15.55,100.17,78.62,45,1
2014-01-01,1.63,0,5.18,46,3
2014-01-01,4.58,0,26.97,46,0
2014-01-04,16.16,894.36,92.48,46,3
2014-01-05,15.27,33.13,82.28,46,1
2014-01-07,9.26,0,38.03,46,2
2014-01-07,6.74,0,27.57,46,0
2014-01-07,8.21,0,36.32,46,0
2014-01-09,4.36,0,19,46,2
2014-01-09,3.91,0,17.42,46,0
2014-01-09,7.85,36.48,29.63,46,0
2014-01-11,9.63,0,50.12,46,2
2014-01-12,16.1,1855.38,86.45,46,1
2014-01-13,9.42,399.61,37.85,46,1
2014-01-16,9.06,34.84,37.43,46,3
2014-01-16,6.17,0,31.62,46,0
2014-01-18,17.04,99.41,92.45,46,2
2014-01-20,8.6,166.95,34.38,46,2
2014-01-21,16.97,530.63,65.92,46,1
2014-01-23,5.8,0,30.17,46,2
2014-01-23,3.21,0,18.43,46,0
2014-01-23,5.65,35.63,20.18,46,0
2014-01-25,30.1,3601.25,190.47,46,2
2014-01-26,11.44,67.89,62.13,46,1
2014-01-26,8.07,50.1,32.77,46,0
2014-01-30,8.26,0,32.13,46,4
2014-01-30,3.75,0,18.32,46,0
2014-01-30,5.01,70.23,18.15,46,0
2014-01-30,5.68,0,28.93,46,0
2014-01-31,9.72,422.41,37,46,1
2014-02-01,8.44,36.14,42.67,46,1
2014-02-02,14.72,853.22,55.28,46,1
2014-02-03,5.65,0,21.87,46,1
2014-02-06,6.5,156.24,25.68,46,3
2014-02-06,3.03,0,15.98,46,0
2014-02-07,17.18,134.12,79.97,46,1
2014-02-11,8.3,37.03,32.65,46,4
2014-02-13,7.96,73.52,29.83,46,2
2014-02-13,4.06,0,20.47,46,0
2014-02-13,8.27,0,40.37,46,0
2014-02-14,7.39,34.26,29.38,46,1
2014-02-14,10.04,251.15,39.6,46,0
2014-02-15,28.26,1014.18,137.35,46,1
2014-02-16,10.4,1084.69,49.5,46,1
2014-02-18,11.04,335.45,43.1,46,2
2014-03-01,15.21,425.72,72.68,46,11
2014-03-02,15.97,37.93,62.08,46,1
2014-03-04,7.97,66.03,32.43,46,2
2014-03-07,31.59,3684.61,159.33,46,3
2014-03-08,8.67,167.92,34.55,46,1
2014-03-09,12.42,141.89,62.3,46,1
2014-03-10,8.25,36.64,37.98,46,1
2014-03-13,6.96,186.24,30.85,46,3
2014-03-16,15.09,537.53,55.13,46,3
2014-03-16,2.52,0,15.27,46,0
2014-03-25,5.69,83.4,25.27,46,9
2014-03-29,15.91,1857.23,85.87,46,4
2014-03-30,16.14,392.52,63.33,46,1
2014-04-03,3.92,0,19.48,46,4
2014-04-03,8.05,35.5,29.43,46,0
2014-04-03,5.35,0,25.08,46,0
2014-04-04,8.07,200.05,31.72,46,1
2014-04-05,19.82,462.82,92.28,46,1
2014-04-07,8.72,0,33.72,46,2
2014-04-09,8.9,55.42,34.18,46,2
2014-04-10,2.98,0,15.35,46,1
2014-04-10,5.37,71.99,20.02,46,0
2014-04-10,3.21,0,14.53,46,0
2014-04-11,8.26,37.09,32.75,46,1
2014-04-13,32,1023.33,139.92,46,2
2014-04-13,6.71,321.37,66.17,46,0
2014-04-14,7.34,35.84,28.92,46,1
2014-04-16,11.36,0,52.88,46,2
2014-04-17,2.04,0,11.28,46,1
2014-04-17,7.05,35.3,28.27,46,0
2014-04-17,4.26,0,23.32,46,0
2014-04-18,11.25,71.6,47.13,46,1
2014-04-19,22.58,166.49,103.77,46,1
2014-04-20,13.45,0,71.4,46,1
2014-04-24,7.15,35.37,28.43,46,4
2014-04-25,9.62,119.23,36.12,46,1
2014-04-26,16.33,171.66,80.92,46,1
2014-04-27,19.84,4988.58,161.33,46,1
2014-04-28,8.28,36.49,31.65,46,1
2014-04-30,8.87,0,43.1,46,2
2014-05-01,1.94,0,10,46,1
2014-05-01,7.11,67.52,27.22,46,0
2014-05-02,5.14,0,20.17,46,1
2014-05-03,3.27,0,19.37,46,1
2014-05-03,9.96,0,38.62,46,0
2014-05-05,8.75,0,34.73,46,2
2014-05-05,10.07,83.5,43.18,46,0
2014-05-06,16.15,145.68,86.45,46,1
2014-05-06,9.52,48.37,35,46,0
2014-05-08,7.79,0,33.82,46,2
2014-05-08,6.24,35.46,24.02,46,0
2014-05-09,10.16,526.51,53.62,46,1
2014-05-10,40.61,398.16,171.48,46,1
2014-05-11,16.24,68.77,96.05,46,1
2014-05-13,10.84,35.23,66.32,46,2
2014-05-15,9.9,397.68,37.85,46,2
2014-05-15,3.74,0,17.95,46,0
2014-05-15,5.39,35.76,21.13,46,0
2014-05-15,7.51,64.83,31.95,46,0
2014-05-16,9.64,49.7,37.13,46,1
2014-05-17,5.69,35.41,26.67,46,1
2014-05-18,19.72,546.59,76.45,46,1
2014-05-20,16.58,551.74,66.53,46,2
2014-05-20,9.03,35.56,35.08,46,0
2014-05-21,7.73,34.91,39.87,46,1
2014-05-22,3.81,0,19.53,46,1
2014-05-22,6.85,68.25,28.22,46,0
2014-05-22,19.04,1758.51,118.9,46,0
2014-05-24,18.79,133.6,94.28,46,2
2014-05-25,6.62,45.21,26.88,46,1
2014-05-26,16.62,0,59.87,46,1
2014-05-27,8.11,75.42,34.53,46,1
2014-05-29,3.93,0,18.72,46,2
2014-05-29,4.33,67.85,17.83,46,0
2014-05-29,4.96,0,24.67,46,0
2014-05-30,6.52,47.43,30.05,46,1
2014-05-31,41.99,409.38,162.57,46,1
2014-06-02,8.15,200.45,32.72,46,2
2014-06-03,18.29,560.49,76.9,46,1
2014-06-04,9.12,53.7,36.28,46,1
2014-06-07,19.48,96.85,98.95,46,3
2014-06-08,28.46,1453.84,124.08,46,1
2014-06-09,5.05,0,19.32,46,1
2014-06-10,9.67,427.6,37.58,46,1
2014-06-12,3.86,0,19.53,46,2
2014-06-12,6.41,67.91,26.3,46,0
2014-06-12,6.53,0,28.93,46,0
2014-06-14,32.74,1076.18,146.62,46,2
2014-06-17,16.09,102.49,68.47,46,3
2014-06-18,14.57,119.42,59.5,46,1
2014-06-19,3.22,0,16.83,46,1
2014-06-19,6.96,131.29,35.98,46,0
2014-06-19,7.19,327.75,25.88,46,0
2014-06-19,5.02,0,19.42,46,0
2014-06-21,9.9,0,34.35,46,2
2014-06-22,19.4,66.67,103.42,46,1
2014-06-23,8.8,0,35.77,46,1
2014-06-24,14.58,65.57,82.53,46,1
2014-06-25,8.17,60.3,32.55,46,1
2014-06-26,7.25,34.78,29.07,46,1
2014-06-28,48.93,5353.71,259.25,46,2
2014-06-30,10,82.49,50.53,46,2
2014-07-03,5.42,0,21.95,46,3
2014-07-04,22.76,864.85,114.83,46,1
2014-07-05,25.46,5255.77,148.47,46,1
2014-07-05,24.23,3831.2,147.77,46,0
2014-07-07,11.14,0,45.38,46,2
2014-07-09,9.08,0,36.3,46,2
2014-07-10,3.34,49.54,17.6,46,1
2014-07-10,5.44,0,20.02,46,0
2014-07-10,7.02,83.99,32.1,46,0
2014-07-11,6.49,352.41,27.7,46,1
2014-07-11,13.14,468.7,54.5,46,0
2014-07-12,21.94,2177.08,164.83,46,1
2014-07-13,16.43,85.15,89.38,46,1
2014-07-14,11.69,0,45.43,46,1
2014-07-17,18.98,68.18,93.43,46,3
2014-07-18,13.31,87.29,64.63,46,1
2014-07-19,17.94,733.91,88.42,46,1
2014-07-22,22.55,798.46,88.17,46,3
2014-07-22,12.97,0,51.8,46,0
2014-07-24,19.33,657.33,93.57,46,2
2014-07-25,9.58,412.48,36.82,46,1
2014-07-26,17,705.09,126.92,46,1
2014-07-27,22.61,401.11,133.2,46,1
2014-07-29,6.07,0,23.08,46,2
2014-07-31,5.08,35.89,20.2,46,2
2014-07-31,4.29,0,17.48,46,0
2014-07-31,3.25,0,16.18,46,0
2014-07-31,6.74,0,31.07,46,0
2014-08-02,11.28,0,44.9,46,2
2014-08-02,26.24,1444.46,122.37,46,0
2014-08-05,11.41,85.31,45.78,46,3
2014-08-06,8.6,36.76,32.88,46,1
2014-08-09,4.38,0,24.87,46,3
2014-08-09,1.83,0,9.8,46,0
2014-08-09,10.01,0,35.3,46,0
2014-08-10,22.44,97.97,116.95,46,1
2014-08-13,16.73,2072.56,82.63,46,3
2014-08-14,7.89,196.75,32.78,46,1
2014-08-16,28.67,1733.32,198.88,46,2
2014-08-16,28.4,2632.73,178.63,46,0
2014-08-19,8.39,36.22,34.9,46,3
2014-08-19,9.82,406.17,40.03,46,0
2014-08-20,16.69,1336.18,112.9,46,1
2014-08-22,11.1,39.9,39.3,46,2
2014-08-23,6.46,0,23.15,46,1
2014-08-23,12.33,232.48,44.38,46,0
2014-08-25,8.47,0,44.58,46,2
2014-08-27,9.82,45.6,39.77,46,2
2014-08-28,6.6,49.34,25.85,46,1
2014-08-29,9.34,401.77,37.57,46,1
2014-08-30,18.45,87.53,97.85,46,1
2014-08-31,27.78,949.02,121.17,46,1
2014-09-02,8.1,203.74,33.08,46,2
2014-09-04,2.92,0,16.35,46,2
2014-09-04,5.56,168.46,24,46,0
2014-09-04,2.32,0,12.33,46,0
2014-09-06,51.68,6936.94,373.88,46,2
2014-09-09,10.84,187.07,46.6,46,3
2014-09-09,7.84,200.93,33.02,46,0
2014-09-11,8.12,33.04,36.67,46,2
2014-09-11,7.5,223.1,32.93,46,0
2014-09-11,2.96,0,16.52,46,0
2014-09-11,2.37,0,12.3,46,0
2014-09-13,26.18,185.18,116.5,46,2
2014-09-15,17.9,349.4,71.22,46,2
2014-09-16,16.95,633.31,67.83,46,1
2014-09-17,12.57,69.3,56.5,46,1
2014-09-19,8.67,98.95,36.95,46,2
2014-09-20,2.55,231.1,19.02,46,1
2014-09-20,20.27,1639.91,89.27,46,0
2014-09-21,22.6,2380.47,128.88,46,1
2014-09-22,7.77,198.26,33.75,46,1
2014-09-24,9.77,414.17,41.87,46,2
2014-09-25,4.92,0,20.33,46,1
2014-09-27,21.68,1005.07,107.02,46,2
2014-09-27,9.41,0,40.05,46,0
2014-09-27,12.31,0,48.33,46,0
2014-10-02,5.54,0,26.32,46,5
2014-10-02,7.57,69.09,29.53,46,0
2014-10-05,16.21,72.05,64.95,46,3
2014-10-07,14.5,0,57.8,46,2
2014-10-08,9.05,752.76,45.97,46,1
2014-10-09,5.51,0,26.38,46,1
2014-10-09,4.47,38.98,16,46,0
2014-10-09,3.73,0,18.8,46,0
2014-10-10,9.76,399.86,39.43,46,1
2014-10-11,25.98,245.73,126.62,46,1
2014-10-12,18.53,570.31,79.2,46,1
2014-10-13,8.11,198.88,33.18,46,1
2014-10-14,4.94,0,25.98,46,1
2014-10-16,1.81,0,10.02,46,2
2014-10-16,5.19,37.07,20.33,46,0
2014-10-18,7.78,37.07,38.92,46,2
2014-10-18,22.44,5089.3,160.4,46,0
2014-10-25,17.36,445.6,74.55,46,7
2014-10-27,20.79,538.81,122.12,46,2
2014-10-29,16.36,289.29,92.33,46,2
2014-11-02,19.44,1470.21,82.5,46,4
2014-11-06,3.41,0,18.2,46,4
2014-11-06,3.64,0,18.47,46,0
2014-11-06,8.08,68.61,30.52,46,0
2014-11-07,9.65,411.44,40.33,46,1
2014-11-08,39.69,1122.57,180.22,46,1
2014-11-09,16.19,0,72.15,46,1
2014-11-11,15.48,37.8,63.23,46,2
2014-11-15,28.78,2915.9,157.47,46,4
2014-11-15,28.38,3041.34,165.18,46,0
2014-11-16,9.64,0,56.87,46,1
2014-11-18,6.62,65.38,27.08,46,2
2014-11-20,9.75,386.04,38.98,46,2
2014-11-24,8.2,35.01,30.43,46,4
2014-11-27,2.87,0,15.43,46,3
2014-11-27,6.66,0,31.07,46,0
2014-11-27,5.92,36.48,24.13,46,0
2014-11-27,19.49,89.5,98.1,46,0
2014-11-29,6.57,2729.36,25.12,46,2
2014-12-01,5.23,37.8,22.22,46,2
2014-12-03,10.5,540.6,56.75,46,2
2014-12-06,8,1075.35,38.55,46,3
2014-12-07,30.32,958.6,128.93,46,1
2014-12-14,28.22,3672.64,166.68,46,7
2014-12-22,11.71,578.52,65.53,46,8
2014-12-26,14.82,828.48,67.55,46,4
2014-12-27,19.64,759.16,100.33,46,1
2014-12-28,3.61,0,14.45,46,1
2015-01-02,5,0,20.35,47,5
2015-01-03,11.44,0,59.12,47,1
2015-01-05,9.21,487.78,39.15,47,2
2015-01-05,2.51,0,9.75,47,0
2015-01-08,10.91,35.76,48.5,47,3
2015-01-11,12.42,0,68.42,47,3
2015-01-13,7.01,37.77,32.57,47,2
2015-01-15,6.71,39.17,27,47,2
2015-01-15,3.88,0,19.42,47,0
