Activity_Date,Distance_km,Elevation_Gain_ft,Time_min,Age,Days_Since_Last_Activity
2015-03-22,3.64,67.74,26.22,31,6
2015-03-25,3.16,0,18.68,31,3
2015-03-26,3.65,0,25.6,31,1
2015-04-04,4.51,0,32.12,31,9
2015-04-05,7.72,33.31,53.47,31,1
2015-04-07,3.7,0,26.52,31,2
2015-04-09,3.72,33.19,24.42,31,2
2015-04-12,9.12,0,59.38,31,3
2015-04-14,5.34,33.13,34.85,31,2
2015-04-16,3.68,0,23.97,31,2
2015-04-19,6.26,33.15,40.73,31,3
2015-04-19,9.58,34.61,64.73,31,0
2015-04-23,3.77,0,25.03,31,4
2015-04-26,6.53,0,44.35,31,3
2015-04-26,7.3,0,48.67,31,0
2015-04-28,3.8,0,25.28,31,2
2015-05-04,7.09,53.78,46.67,31,6
2015-05-05,3.78,0,25.25,31,1
2015-05-13,3,36.8,19.77,31,8
2015-06-22,3.83,0,25.33,31,40
2015-06-29,3.8,0,24.98,31,7
2015-07-01,3.79,0,25.38,31,2
2015-07-03,3.79,0,24.37,31,2
2015-07-06,3.73,0,23.52,31,3
2015-09-01,3.77,0,25.37,31,57
2015-09-07,4.6,0,28.5,31,6
2015-10-01,3.81,33,25.15,31,24
2015-10-06,3.18,0,20.07,31,5
2015-10-09,5.95,78.03,38,31,3
2015-10-17,3.78,0,24.65,31,8
2015-10-20,3.84,34.05,24.8,31,3
2015-10-28,3.99,0,25.1,31,8
2015-11-02,3.75,0,23.3,31,5
2015-11-04,3.76,0,23.8,31,2
2015-11-06,2.4,0,12.65,31,2
2015-11-10,3.75,0,22.82,31,4
2015-11-12,3.65,60.68,24.07,31,2
2015-11-15,5.12,32.94,32.83,31,3
2015-11-17,3.73,0,24.6,31,2
2015-11-25,3.75,0,22.15,31,8
2015-12-08,3.74,0,22.02,31,13
2015-12-19,4.99,33.22,28.57,31,11
2015-12-21,2.79,0,15.47,31,2
2016-01-24,3.82,0,24.73,32,34
2016-02-14,3.81,0,24.12,32,21
2016-02-16,3.87,0,22.65,32,2
2016-03-08,3.73,0,22.52,32,21
2016-04-01,4.02,0,24.37,32,24
2016-04-07,3.76,0,23.78,32,6
2016-04-12,4.48,101.79,28.7,32,5
2016-04-14,3.99,175.03,26.87,32,2
2016-04-18,3.37,474.05,30.25,32,4
2016-04-21,3.72,0,24.8,32,3
2016-04-25,4.41,39.14,26.62,32,4
2016-04-27,3.65,0,24.75,32,2
2016-04-30,3.78,0,24.92,32,3
2016-05-20,3.62,33.53,22.5,32,20
2016-05-27,3.73,0,24.15,32,7
2016-05-29,3.24,0,18.9,32,2
2016-05-30,7.48,1923.59,86.47,32,1
2016-06-01,3.75,33.48,22.82,32,2
2016-06-03,3.78,0,24.32,32,2
2016-06-12,3.74,37.01,25.45,32,9
2016-06-24,4.2,0,27.95,32,12
2016-06-28,3.14,56.45,21.02,32,4
2016-07-06,5.78,50.13,35.73,32,8
2016-07-13,3.77,0,24.57,32,7
2016-07-16,3.98,0,24.58,32,3
2016-07-20,3.85,0,24.43,32,4
2016-08-06,6.03,59.77,38.6,32,17
2016-08-13,6.17,35.61,40.37,32,7
2016-08-17,4.21,0,24.78,32,4
2016-08-21,6.06,34.43,37.38,32,4
2016-08-25,3.9,0,27.22,32,4
2016-08-27,5.96,59.78,40.15,32,2
2016-08-30,3.18,57.74,18.45,32,3
2016-09-01,4.91,161,37.13,32,2
2016-09-05,8.07,34.17,58.65,32,4
2016-09-09,9.47,83.57,57.78,32,4
2016-09-13,3.79,0,22.88,32,4
2016-09-19,3.59,0,22.92,32,6
2016-09-21,3.77,0,22.52,32,2
2016-09-24,4.09,0,26.03,32,3
2016-10-01,10.08,33.86,59.33,32,7
2016-11-17,6.96,36.43,43.82,32,47
2016-11-19,6.24,136.93,38.45,32,2
2016-11-24,6.9,36.57,43.88,32,5
2016-11-27,4.96,0,30.88,32,3
2016-12-01,2.82,0,16.5,32,4
2016-12-08,4.85,0,30.65,32,7
2016-12-17,3.44,493.96,26.82,32,9
2016-12-23,5.8,68.04,37.6,32,6
2016-12-28,3.93,0,25.35,32,5
2016-12-30,8.4,157.96,50.78,32,2
2017-01-01,6.65,61.41,44.12,33,2
2017-01-02,6.23,1288.74,73.4,33,1
2017-01-04,4,0,25.53,33,2
2017-01-07,6.69,55.09,43.75,33,3
2017-01-21,4.25,0,27.38,33,14
2017-01-24,3.96,0,25.33,33,3
2017-01-28,6.54,61.42,40.1,33,4
2017-01-31,3.83,0,21.6,33,3
2017-02-08,3.86,0,24.42,33,8
2017-02-10,3.85,0,24.53,33,2
2017-03-12,3.9,0,24.45,33,30
2017-03-22,4.07,100.83,25.9,33,10
2017-03-25,10.25,40.57,64.58,33,3
2017-03-29,3.83,0,23.98,33,4
2017-03-30,6.84,39.63,44.2,33,1
2017-04-05,4.14,0,24.17,33,6
2017-04-08,4.1,0,24.9,33,3
2017-04-13,5.98,39.57,37.17,33,5
2017-04-19,3.89,0,24.37,33,6
2017-04-25,5.15,61.88,32.43,33,6
2017-04-28,3.75,0,22.4,33,3
2017-04-29,4.71,0,24.1,33,1
2017-05-04,6.78,39.63,39.62,33,5
2017-05-18,5.11,0,33,33,14
2017-05-25,6.76,39.57,38.83,33,7
2017-06-01,6.78,78.84,44.02,33,7
2017-06-03,6.98,161.42,42.4,33,2
2017-06-04,3.79,43.77,25.02,33,1
2017-06-08,6.79,71.85,40.28,33,4
2017-06-09,3.81,44.03,24.57,33,1
2017-06-10,4.93,158.93,31.52,33,1
2017-06-11,8.8,2092.19,144.92,33,1
2017-06-15,2.71,17.8,14.93,33,4
2017-06-20,4.08,48.88,28.12,33,5
2017-06-22,6.76,71.78,38.1,33,2
2017-06-27,4.72,199.54,29.43,33,5
2017-06-29,6.8,71.33,38.72,33,2
2017-06-30,1.61,93.11,8.53,33,1
2017-07-02,5.89,151.18,44.32,33,2
2017-07-06,6.76,71.46,38.12,33,4
2017-07-07,3.14,37.36,19.65,33,1
2017-07-08,9.69,215.28,61.22,33,1
2017-07-09,4.48,44.97,29.87,33,1
2017-07-13,6.24,70.41,36.73,33,4
2017-07-14,4.58,152.03,30.78,33,1
2017-07-15,8.36,118.83,53.3,33,1
2017-07-19,3.63,43.22,22.32,33,4
2017-07-20,3.9,40.43,25.12,33,1
2017-07-22,5.85,708.04,104.57,33,2
2017-07-23,4.59,160.44,30.87,33,1
2017-07-23,6.89,982.46,90.85,33,0
2017-07-26,7.23,317.72,45.9,33,3
2017-07-28,5.12,51.77,28.53,33,2
2017-07-29,3.67,47.24,21.45,33,1
2017-07-30,5.71,686.21,36.35,33,1
2017-08-01,5.32,60.31,32.05,33,2
2017-08-02,6.58,131.5,38.92,33,1
2017-08-04,4.14,130.45,25.93,33,2
2017-08-06,7.89,555.76,45.4,33,2
2017-08-08,3.81,43.7,23.9,33,2
2017-08-09,3.55,98.28,21.52,33,1
2017-08-10,3.93,119.49,24.72,33,1
2017-08-12,6.92,187.39,39.9,33,2
2017-08-13,13.52,0,82.73,33,1
2017-08-15,6.73,106.5,35.25,33,2
2017-08-16,4.36,138.55,25.55,33,1
2017-08-17,3.67,37.86,20.35,33,1
2017-08-19,7.38,85.1,40.42,33,2
2017-08-20,7.8,199.38,50.95,33,1
2017-08-23,7.24,129.28,44.27,33,3
2017-08-25,3.3,41.86,18.9,33,2
2017-08-26,3.01,40.22,16.7,33,1
2017-08-28,6.09,114.11,37.28,33,2
2017-09-03,12.3,264.06,74.63,33,6
2017-09-05,3.67,41.99,23.07,33,2
2017-09-08,3.67,43.77,23.42,33,3
2017-09-09,8.66,255.4,51,33,1
2017-09-10,14.76,357,91.65,33,1
2017-09-14,8.14,84.97,42.38,33,4
2017-09-14,3.86,27.48,22.28,33,0
2017-09-16,7.31,207.9,39.5,33,2
2017-09-17,15.74,467.19,90.88,33,1
2017-09-19,3.69,48.22,20.82,33,2
2017-09-21,6.88,80.86,36.47,33,2
2017-09-21,4.24,82.45,23.28,33,0
2017-09-23,9.71,52.67,48.8,33,2
2017-09-26,6.12,134.17,34.85,33,3
2017-09-28,8.04,104.96,42.55,33,2
2017-09-29,6.77,91.36,37.03,33,1
2017-10-02,3.83,45.31,22.52,33,3
2017-10-03,4.03,45.74,22.73,33,1
2017-10-05,8.08,104.47,41.87,33,2
2017-10-07,8.25,103.44,47.27,33,2
2017-10-08,17.79,429.24,107.9,33,1
2017-10-10,3.79,45.99,24.22,33,2
2017-10-12,8.11,98.62,42.03,33,2
2017-10-14,3.9,45.86,20.4,33,2
2017-10-15,20.02,520.76,114.97,33,1
2017-10-17,4.17,45.78,25.3,33,2
2017-10-19,3.97,38.85,21.88,33,2
2017-10-21,4.12,46.09,24.53,33,2
2017-10-22,21.4,1163.66,108.55,33,1
2017-10-26,4.17,45.75,24.45,33,4
2017-10-29,2.63,272.36,24.03,33,3
2017-10-30,7.74,81.48,40.65,33,1
2017-11-04,8.39,243.12,44.6,33,5
2017-11-06,8.05,139.37,45.18,33,2
2017-11-08,3.78,45.93,22.98,33,2
2017-11-10,7.69,39.96,36.43,33,2
2017-11-11,7.5,156.72,37.17,33,1
2017-11-14,4.16,56.08,24.3,33,3
2017-11-15,3.91,28.89,21.73,33,1
2017-11-17,6.8,253.97,39.43,33,2
2017-11-18,7.46,163.67,38.23,33,1
2017-11-25,4.76,651.96,31.25,33,7
2017-11-28,7.38,256.26,38.25,33,3
2017-11-30,8.1,129.12,40.55,33,2
2017-12-01,8.45,181.11,43,33,1
2017-12-02,12.92,382.77,68.1,33,1
2017-12-05,7.08,158.94,35.25,33,3
2017-12-07,6.36,109.02,35.77,33,2
2017-12-16,3.84,43.73,20.07,33,9
2017-12-19,3.79,46.06,21.27,33,3
2017-12-21,4.41,54.35,22.55,33,2
2017-12-23,5.8,42.58,32.13,33,2
2017-12-25,5.86,62.97,31.2,33,2
2017-12-28,3.92,46.43,22.9,33,3
2017-12-31,7.77,564.48,54.35,33,3
2018-01-02,7.37,101.5,38.37,34,2
2018-01-04,3.54,54.05,18.47,34,2
2018-01-14,3.74,46.18,19.48,34,10
2018-01-16,3.81,45.84,20.42,34,2
2018-01-18,3.61,47.75,18.22,34,2
2018-01-20,5.16,76.42,24.78,34,2
2018-01-30,3.76,45.81,19.03,34,10
2018-02-01,3.78,49.43,21.15,34,2
2018-02-03,6.91,123.36,38.35,34,2
2018-02-04,5.38,134.16,27.75,34,1
2018-02-06,3.69,46,19.58,34,2
2018-02-08,3.27,31.5,16.02,34,2
2018-02-11,8.27,233.57,42.92,34,3
2018-02-18,4.87,401.48,24.57,34,7
2018-03-01,6.8,74.13,34.93,34,11
2018-03-02,5.71,151.6,30.43,34,1
2018-03-08,6.7,84.62,33.95,34,6
2018-03-15,3.84,47.14,20.7,34,7
2018-03-20,3.86,46.19,21.05,34,5
2018-03-23,6.57,90.52,34.3,34,3
2018-03-27,4.46,46.05,24.47,34,4
2018-03-29,6.88,80.63,34.65,34,2
2018-04-03,3.91,49.73,22.9,34,5
2018-04-05,3.99,44.33,20.47,34,2
2018-04-09,8.33,283.19,45.98,34,4
2018-04-12,3.87,203.97,21.93,34,3
2018-04-19,5.73,151.06,31.05,34,7
2018-04-25,6.5,904.98,49.25,34,6
2018-04-27,3.82,46.06,20.52,34,2
2018-04-28,13.86,359.4,80.3,34,1
2018-05-01,4.06,138.61,23.52,34,3
2018-05-03,6.87,80.77,36.25,34,2
2018-05-03,2.7,32.83,14.92,34,0
2018-05-06,6.45,132.84,36.97,34,3
2018-05-07,3.84,46.12,22.77,34,1
2018-05-07,4.76,145.9,27.82,34,0
2018-05-10,8.08,117.19,42.48,34,3
2018-05-11,5,98.35,29.68,34,1
2018-05-12,7.01,146.55,37.88,34,1
2018-05-13,9.18,129,49.1,34,1
2018-05-14,2.74,33.38,16.13,34,1
2018-05-16,5.07,19.26,27.8,34,2
2018-05-21,2.69,33.43,15.03,34,5
2018-05-22,4.01,137.76,22.67,34,1
2018-05-24,3.6,39.43,17.27,34,2
2018-05-25,2.23,31.55,13.15,34,1
2018-05-29,4.08,141.06,20.55,34,4
2018-05-30,6.35,25.75,31.08,34,1
2018-05-31,6.86,88.52,36.48,34,1
2018-05-31,2.71,33.58,14.95,34,0
2018-06-02,8.82,330.54,47.53,34,2
2018-06-05,4.39,0,22.93,34,3
2018-06-07,6.77,80.83,35.55,34,2
2018-06-09,9.5,923.01,63.82,34,2
2018-06-10,3.73,43.53,19.43,34,1
2018-06-14,8.21,77.07,45.07,34,4
2018-06-14,3.91,48.16,22.05,34,0
2018-06-16,6.33,126.59,37.62,34,2
2018-06-19,4.72,35.16,25.07,34,3
2018-06-21,7.06,410.81,44.83,34,2
2018-06-24,4.99,137.4,23.93,34,3
2018-06-28,6.76,85.05,33.57,34,4
2018-06-30,6.66,108.73,35.53,34,2
2018-07-03,8.66,536.98,52.55,34,3
2018-07-07,9.95,948.63,62.45,34,4
2018-07-08,5.18,47.24,27.4,34,1
2018-07-10,3.86,45.97,21.9,34,2
2018-07-12,6.72,80.97,34.75,34,2
2018-07-14,8.88,876.04,56.07,34,2
2018-07-15,4.88,114.31,25.35,34,1
2018-07-19,6.91,80.82,35.27,34,4
2018-07-19,3.71,45.85,20.45,34,0
2018-07-21,11.27,873.43,76.07,34,2
2018-07-24,7.68,892.25,53.87,34,3
2018-07-26,4.18,333.79,27.45,34,2
2018-07-28,8.95,924.19,59.95,34,2
2018-07-29,3.79,46.12,22.27,34,1
2018-07-31,4.38,35.78,24.1,34,2
2018-08-02,2.1,0,11.12,34,2
2018-08-02,3.86,32.79,21.28,34,0
2018-08-05,5.04,252.97,25.5,34,3
2018-08-08,10.7,1337.13,76.37,34,3
2018-08-09,7.32,50.84,41.48,34,1
2018-08-11,9.61,353.88,53.9,34,2
2018-08-12,6.65,257.47,40.15,34,1
2018-08-14,3.81,45.78,20.8,34,2
2018-08-16,3.06,33.49,16.92,34,2
2018-08-18,10.01,1127.87,65.22,34,2
2018-08-24,5.25,191.71,30.2,34,6
2018-08-25,9.45,866.43,56.9,34,1
2018-08-27,6.52,758.84,42.03,34,2
2018-08-29,7.44,801.44,51.15,34,2
2018-08-30,3.12,37.88,15.52,34,1
2018-08-30,3.83,45.68,21.47,34,0
2018-09-02,6.38,84.81,35.7,34,3
2018-09-04,3.83,45.86,21.1,34,2
2018-09-06,8.05,94.31,41.02,34,2
2018-09-08,10.09,629.5,69,34,2
2018-09-10,6.4,133.37,34.52,34,2
2018-09-11,3.84,46.09,20.63,34,1
2018-09-13,6.86,85.34,35.93,34,2
2018-09-15,7.14,143.16,40.18,34,2
2018-09-20,6.89,80.82,35.67,34,5
2018-09-20,5.03,45.96,27.68,34,0
2018-09-22,6.33,132.98,34.22,34,2
2018-09-23,7.97,353.05,45.85,34,1
2018-09-24,8.78,657.28,52.43,34,1
2018-09-27,8.09,104.44,39.77,34,3
2018-09-28,3.79,101.08,20.87,34,1
2018-09-29,9.87,60.74,47.6,34,1
2018-09-30,6.62,157.67,40.92,34,1
2018-10-02,3.76,45.8,21.4,34,2
2018-10-04,6.89,85.16,39.1,34,2
2018-10-04,6.3,118.57,34.87,34,0
2018-10-07,10.12,107.43,50.32,34,3
2018-10-08,3.86,45.78,21.77,34,1
2018-10-09,8.85,134.9,47.93,34,1
2018-10-11,5.8,0,31.68,34,2
2018-10-13,8.31,1017.33,56.6,34,2
2018-10-15,6.51,88.66,34.3,34,2
2018-10-17,4.98,57.51,27.38,34,2
2018-10-19,6.9,878.3,48.77,34,2
2018-10-21,14.31,374.72,74.13,34,2
2018-10-22,6.5,840.12,48.13,34,1
2018-10-23,5.44,51.63,30.82,34,1
2018-10-25,8.06,78.38,38.6,34,2
2018-10-27,10.36,55.41,49.62,34,2
2018-10-29,5.1,138.5,28.68,34,2
2018-11-01,6.84,65.34,34.43,34,3
2018-11-04,10.89,123.58,56.53,34,3
2018-11-05,5.44,55.13,27.15,34,1
2018-11-08,6.81,65.36,35.45,34,3
2018-11-09,4.95,55.19,24.85,34,1
2018-11-10,13.04,197.29,67.68,34,1
2018-11-12,6.94,107.14,36.98,34,2
2018-11-15,8.1,75.57,40.8,34,3
2018-11-16,6.96,148.53,35.43,34,1
2018-11-17,16.11,522.82,90.65,34,1
2018-11-19,7.62,73.26,40.68,34,2
2018-11-21,10.51,109.64,57.08,34,2
2018-11-24,19.33,431.91,109.22,34,3
2018-11-25,6.44,144.53,35.5,34,1
2018-11-26,7.81,755.1,47.37,34,1
2018-11-29,10.35,100.48,52.4,34,3
2018-11-30,8.05,99.84,44.18,34,1
2018-12-01,16.55,400.51,98.43,34,1
2018-12-02,4.03,40,20.57,34,1
2018-12-06,9.9,96,51.7,34,4
2018-12-08,22.63,764.22,127.62,34,2
2018-12-10,10.41,116.35,57.03,34,2
2018-12-10,4.46,63.55,24.78,34,0
2018-12-13,8.08,81.42,43.22,34,3
2018-12-14,8.1,224.3,42.15,34,1
2018-12-15,16.11,464.48,87.67,34,1
2018-12-17,5.29,61.47,27.15,34,2
2018-12-20,10.16,101.42,56.33,34,3
2018-12-21,8.07,905.97,55.13,34,1
2018-12-22,25.82,707.31,144.83,34,1
2018-12-23,3.95,41.02,21.82,34,1
2018-12-24,9.77,99.21,51.97,34,1
2018-12-27,8.09,81.65,41.07,34,3
2018-12-28,9.5,555.16,52.12,34,1
2018-12-29,15.39,1387.74,111.15,34,1
2018-12-31,8.02,151.28,41.5,34,2
2019-01-03,4.94,50.7,24.77,35,3
2019-01-03,9.95,99.89,56.18,35,0
2019-01-05,27.06,1341.24,198.48,35,2
2019-01-07,6.7,87.51,36.7,35,2
2019-01-09,8.62,248.48,48.67,35,2
2019-01-10,5.2,56.14,26.95,35,1
2019-01-11,12.91,175.53,71.15,35,1
2019-01-13,16.15,203.5,88.52,35,2
2019-01-15,10.63,0,58.1,35,2
2019-01-17,7.39,64.67,38.27,35,2
2019-01-18,10.21,177.41,54.07,35,1
2019-01-20,32.23,403.12,178.72,35,2
2019-01-24,4.94,44.6,26.7,35,4
2019-01-25,14.01,252.57,72.48,35,1
2019-01-26,8.29,267.71,47.02,35,1
2019-01-27,16.21,307.7,84.83,35,1
2019-01-30,7.69,459.54,43.15,35,3
2019-01-31,3.63,39,19.43,35,1
2019-01-31,9.77,142.9,55.38,35,0
2019-02-02,6.6,141.96,38.17,35,2
2019-02-03,19.48,436.39,105.28,35,1
2019-02-06,4.25,53.82,23.17,35,3
2019-02-07,7.64,90.42,44.58,35,1
2019-02-07,3.56,39.74,18.78,35,0
2019-02-09,6.29,120.57,34.35,35,2
2019-02-10,11.31,312.21,65.62,35,1
2019-02-12,4.57,40.55,25.52,35,2
2019-02-13,5.65,71.91,31.98,35,1
2019-02-16,3.23,119.23,18.43,35,3
2019-02-17,42.48,1142.42,248.28,35,1
2019-02-21,2.24,20.6,16.47,35,4
2019-02-23,5.06,198.33,28.78,35,2
2019-02-27,7.18,177.73,39.5,35,4
2019-03-03,10.5,1231.01,77.18,35,4
2019-03-03,5.59,70.28,28.38,35,0
2019-03-07,7,61.29,38.4,35,4
2019-03-09,8.22,181.4,43.73,35,2
2019-03-10,8.82,627.99,68.67,35,1
2019-03-12,6.45,113.33,39.48,35,2
2019-03-21,2.32,20.76,20.22,35,9
2019-03-24,4.65,172.05,48.5,35,3
2019-03-24,5.04,121.84,34.8,35,0
2019-03-30,9.82,1444.46,84.33,35,6
2019-04-04,3.24,29.59,17.47,35,5
2019-04-06,3.93,51.33,21.7,35,2
2019-04-07,7.38,1559.41,94.07,35,1
2019-04-10,3.87,51.54,22.1,35,3
2019-04-13,5.79,101.83,31.6,35,3
2019-04-14,10.15,333.36,53.12,35,1
2019-04-18,4.65,30.66,22.9,35,4
2019-04-19,6.16,366.99,43.92,35,1
2019-04-20,16.14,245.01,85.22,35,1
2019-04-25,6.9,61.46,36.38,35,5
2019-04-26,6.34,722.35,50.77,35,1
2019-08-09,10.12,123.62,58.77,35,105
2019-10-03,5.2,41.58,26.02,35,55
2019-10-24,11.98,3497.38,102.78,35,21
2020-01-01,43.76,5283.24,362.83,36,69
2020-01-04,10.23,552.5,81.78,36,3
2020-01-07,6.08,75.81,33.37,36,3
2020-01-07,5.58,85.3,30.05,36,0
2020-01-09,6.77,65.62,39.8,36,2
2020-01-11,10.9,85.3,57.25,36,2
2020-01-13,7.91,124.67,43.65,36,2
2020-01-14,9.54,95.14,54.48,36,1
2020-01-15,8.06,666.01,58.07,36,1
2020-01-17,9.42,42.65,55.9,36,2
2020-01-18,9.87,229.66,54.48,36,1
2020-01-19,17.75,1296.59,135.3,36,1
2020-01-22,8.19,636.48,64.4,36,3
2020-01-23,12.94,177.17,73.43,36,1
2020-01-23,12,196.85,71.17,36,0
2020-01-24,12.7,259.19,70.83,36,1
2020-01-26,12.09,1099.08,75.97,36,2
2020-01-28,14.88,183.73,88.45,36,2
2020-01-30,10.01,223.1,57.28,36,2
2020-02-01,3.85,42.65,24.55,36,2
2020-02-01,8.54,308.4,47.92,36,0
2020-02-02,18.47,2322.83,135.3,36,1
2020-02-05,7.68,639.76,54.32,36,3
2020-02-10,3.9,62.34,21.67,36,5
2020-02-12,8.08,636.48,55.7,36,2
2020-02-13,8.25,249.34,45.87,36,1
2020-02-15,16.26,278.87,92.67,36,2
2020-02-16,24.23,1499.34,177.6,36,1
2020-02-17,4.21,52.49,27,36,1
2020-02-21,4.11,59.06,23.88,36,4
2020-02-22,32.23,856.3,209.85,36,1
2020-02-23,10.61,1072.83,94.47,36,1
2020-02-25,10.83,55.77,64.28,36,2
2020-02-27,8.07,108.27,43.22,36,2
2020-02-28,8.26,108.27,46.58,36,1
2020-03-01,19.38,485.56,125.88,36,2
2020-03-04,4.77,518.37,36.48,36,3
2020-03-05,4,85.3,23.15,36,1
2020-03-11,13.5,1302.49,102.28,36,6
2020-03-12,11.79,239.5,69.47,36,1
2020-03-14,30.11,331.36,183.35,36,2
2020-03-15,15.71,419.95,98.37,36,1
2020-03-18,5.42,696,38.97,36,3
2020-03-18,5.62,479,40.63,36,0
2020-03-21,4.89,59.06,27.23,36,3
2020-03-23,4.79,59.06,26.28,36,2
2020-03-26,8.56,173.88,46.78,36,3
2020-03-28,8.96,538.06,56.17,36,2
2020-03-29,5.53,314.96,36.18,36,1
2020-03-31,7.77,164.04,44.07,36,2
2020-04-03,6.69,131.23,35.7,36,3
2020-04-04,48.32,1066.27,360.58,36,1
2020-04-08,5.04,114.83,29.17,36,4
2020-04-10,10.64,1053.15,78.57,36,2
2020-04-14,5.46,78.74,31.55,36,4
2020-04-16,10.06,173.88,62.48,36,2
2020-04-17,6.72,154.2,41.72,36,1
2020-04-19,15.28,1781.5,112.25,36,2
2020-04-22,7.59,101.71,61.12,36,3
2020-04-23,9.83,154.2,62.75,36,1
